Cd Empresa;Cd Filial;Nm Filial;Tipo Local;Cd Local;Ds Local Estoque;Cd Item;Nome do Item Resumido ;Nome do Item Detalhado;Cd Unidade Medida;Cd Grupo;Nm Grupo;Cd Subgrupo;Nm Subgrupo;Cd Classe;Nm Classe;Qt Saldo Atual;Vl Custo Unitario Atual;Vl Saldo Atual;Qt Maximo;Qt Minimo;Qt Previsao Consumo;Cd Reparticao;Cd Prateleira;Cd Divisao
30;704;ROLANDIA - AB. AVES;PROPRIO;603; HIGIENE E LIMPEZA SALSICHARIA;485397;RESPIR/MASC SEMIFAC DESCARTA;RESPIRADORMASCARA SEMIFACIAL DESCARTAVEL MATERIAL TECIDO NAO TECIDO MICROFIBRA SINTETICA MICROFIBRA SVALVULA ABNT NBR 13698 FIXACAO ELASTICO DUP CLASSE PFF2 TAMANHO UNICO;UN;2;MATERIAIS GERAIS USO/CONSUMO;12;EQUIPAMENTOS DE PROTECAO - EPI;12;RESPIRADOR SEMI FACIAL;0;0,559;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;603; HIGIENE E LIMPEZA SALSICHARIA;511116;REFIL ROLO ADESIVO LIMPEZA M;REFIL ROLO ADESIVO LIMPEZA MATERIAL ROLO POLIPROPILENO MATERIAL ADESIVO RESINA COMPOSTO BORRACHA DIAMETRO 100MMSCOTCHBRITE 3M;UN;4;MATERIAIS ADMINISTRATIVOS;3;MATERIAIS DE HIGIENE E LIMPEZA;3;LIMPEZA                       ;0;29,4263;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;603; HIGIENE E LIMPEZA SALSICHARIA;515443;"OCULOS SEGURANCA;POLICARBONA";OCULOS SEGURANCAPOLICARBONATOELASTICOTAM UNICO;UN;2;MATERIAIS GERAIS USO/CONSUMO;12;EQUIPAMENTOS DE PROTECAO - EPI;20;OCULOS DE PROTEÇÃO;0;44,66050161;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;603; HIGIENE E LIMPEZA SALSICHARIA;519890;FLUIDO REFRIGERANTE FLUIDO R;FLUIDO REFRIGERANTE FLUIDO REFRIGERANTE G40 COR VIOLETA FORNECIMENTO GALAO 5L;UN;2;MATERIAIS GERAIS USO/CONSUMO;6;COMBUSTIVEIS E LUBRIFICANTES;2;OLEOS LUBRIFICANTE            ;0;155,165;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;603; HIGIENE E LIMPEZA SALSICHARIA;524190;FITA ISOLANTE TIPO COMUM MAT;FITA ISOLANTE TIPO COMUM MATERIAL BORRACHA COR PRETO NORMA ABNT NBR 60454 CLASSE A LARGURA 19 MM ESPESSURA 018 MM CAPACIDADE ISOLAMENTO 750 V FORNECIMENTO EMBALAGEM 20M;UN;2;MATERIAIS GERAIS USO/CONSUMO;2;PECAS REPOSICAO ELETRICA;50;FITAS;0;20,4;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;603; HIGIENE E LIMPEZA SALSICHARIA;529545;ESTILETE RETRATIL BRANCO TIP;ESTILETE RETRATIL BRANCO TIPO LAMINA TRAPEZOIDAL MATERIAL LAMINA ACO INOXRP42 NORMA;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;4;METAIS FERROSOS E NAO FERROSOS;0;52,00255814;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;603; HIGIENE E LIMPEZA SALSICHARIA;577366;PA LIXO MATERIAL ACO INOX LA;PA LIXO MATERIAL ACO INOX LARGURA 29000MM;UN;4;MATERIAIS ADMINISTRATIVOS;3;MATERIAIS DE HIGIENE E LIMPEZA;3;LIMPEZA                       ;0;67,006;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;603; HIGIENE E LIMPEZA SALSICHARIA;609528;"PAPEL ALCALINO;210X297MM;BRA";PAPEL ALCALINO210X297MMBRANCO75GM2PACOTE C500FLS;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;6;PAPEIS;0;23,19;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;603; HIGIENE E LIMPEZA SALSICHARIA;618148;"CAPACETE;PEAD;BR;ABA FRONTAL";CAPACETEPEADBRABA FRONTALCACOPLCJUG 3 PONTOSSLOGO;UN;2;MATERIAIS GERAIS USO/CONSUMO;12;EQUIPAMENTOS DE PROTECAO - EPI;4;CAPACETES;0;40,9148;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;603; HIGIENE E LIMPEZA SALSICHARIA;660696;"MANGOTE SEGURANÇA;PE;AMARELO";MANGOTE SEGURANÇAPEAMARELOPUNHO CELAST220X500MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;12;EQUIPAMENTOS DE PROTECAO - EPI;48;LUVA DE POLIETILENO;0;0,16481;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;603; HIGIENE E LIMPEZA SALSICHARIA;714411;"LUVA SEGURANCA;NITRILA;COR A";LUVA SEGURANCANITRILACOR AMARELATAM 10;PAR;2;MATERIAIS GERAIS USO/CONSUMO;12;EQUIPAMENTOS DE PROTECAO - EPI;34;LUVA NITRILICA;0;4,31;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;603; HIGIENE E LIMPEZA SALSICHARIA;769061;PANO MULTI USO PERFEX ROLO 3;PANO MULTI USO PERFEX ROLO 33 CM  X 300 MT COR AZUL SEM PICOTE;RL;4;MATERIAIS ADMINISTRATIVOS;3;MATERIAIS DE HIGIENE E LIMPEZA;3;LIMPEZA                       ;0;126,9233926;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;603; HIGIENE E LIMPEZA SALSICHARIA;789932;"LUVA SEGURANCA;NITRILA;COR A";LUVA SEGURANCANITRILACOR AMARELATAM 8;PAR;2;MATERIAIS GERAIS USO/CONSUMO;12;EQUIPAMENTOS DE PROTECAO - EPI;34;LUVA NITRILICA;0;3,38416529;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;603; HIGIENE E LIMPEZA SALSICHARIA;809500;CAPA EPI DESCARTAVEL MATERII;CAPA EPI DESCARTAVEL MATERIAL POLIETILENO MEDIA DENSIDADE BOLSO SBOLSO COR AZUL CAPUZ SCAPUZ PUNHO S ELASTICO GRAMATURA PAPELESPESSURA 004 MICRA FECHAMENTO SFECHAMENTO TAMANHO 70X155 CM;UN;2;MATERIAIS GERAIS USO/CONSUMO;12;EQUIPAMENTOS DE PROTECAO - EPI;52;CAMISA DE POLIETILENO;0;0,97033;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;603; HIGIENE E LIMPEZA SALSICHARIA;843037;"LUVA SEGURANCA;NITRILA;COR A";LUVA SEGURANCANITRILACOR AMARELATAM 7;PAR;2;MATERIAIS GERAIS USO/CONSUMO;12;EQUIPAMENTOS DE PROTECAO - EPI;34;LUVA NITRILICA;0;3,38416665;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;603; HIGIENE E LIMPEZA SALSICHARIA;852862;"MANGOTE SEGURANÇA;PE;AZUL;PU";MANGOTE SEGURANÇAPEAZULPUNHO CELAST220X500MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;12;EQUIPAMENTOS DE PROTECAO - EPI;48;LUVA DE POLIETILENO;0;0,11578841;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;603; HIGIENE E LIMPEZA SALSICHARIA;870250;CADEADO 30MM COM CHAVE PADRA;CADEADO 30MM COM CHAVE PADRAO;PC;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;6;FERRAGENS                     ;0;21,6134;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;603; HIGIENE E LIMPEZA SALSICHARIA;931088;"LUVA SEGURANCA;NITRILA;COR A";LUVA SEGURANCANITRILACOR AMARELATAM 9;PAR;2;MATERIAIS GERAIS USO/CONSUMO;12;EQUIPAMENTOS DE PROTECAO - EPI;34;LUVA NITRILICA;0;3,39179059;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;7212;PASTA SUSPEN ARQUIVO 240X361;PASTA SUSPENSA ISOFLEX ARQUIVO 240 X 361 AVEBOM;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;3,4;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;15856;POST-IT 38X51MM COM 4 BLOCOS;POSTIT 38X51MM COM 4 BLOCOS ;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;8,9;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;46856;APAGADOR QUADRO PLAS 15X6CM;APAGADOR QUADRO MATERIAL PLASTICO COR AZUL BASE FELTRO DIMENSOES 15 X 6 CM APLICACAO QUADRO BRANCO PROJETO BUNGE;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;4,5;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;48168;CLIPE PREN PAP NOR AC NO3/0;CLIPE PRENDEDOR PAPEL TIPO NORMAL MATERIAL ACO CARBONO ACABAMENTO GALVANIZADO TAMANHO NO 30 FORNECIMENTO 500 G PROJETO BUNGE;CX;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;38;SUPORTES;0;10,9;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;48823;ELASTICO ESCRITORIO LTX AM;ELASTICO ESCRITORIO MATERIAL LATEX COR AMARELO FORNECIMENTO 1 KG PROJETO BUNGE;KG;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;6;FERRAGENS                     ;0;16,9;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;101980;FITA ROTULADORA BROTHER M231;FITA ROTULADORA EQUIPAMENTO BROTHER M231 COR PRETOBRANCO DIMENSAO 120MM DETALHEFORNECIMENTO PECA;PC;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;5;FITAS P/ IMPRESSAO;0;85;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;125324;"FITA ADESIVA DUPLA FACE;INCO";FITA ADESIVA DUPLA FACEINCOLOR15X20000MM3MVHB 4910;RL;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;59;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;186473;FICHARIO 4  ARGOLAS A4  4CM;FICHARIO 4  ARGOLAS A4  4CM;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;16,44;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;221287;PORTA LAPIS/CLIPS/LEMBRETE;PORTA LAPISCLIPSLEMBRETE;PC;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;16,9;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;221341;PASTA CATALOGO TIPO GROSSO M;PASTA CATALOGO TIPO GROSSO MATERIAL PAPELAO REVESTIMENTO PLASTICO COR BRANCOPRETOAZUL VISOR SVISOR FIXACAO PARAFUSOS FECHAMENTO DOBRA NUMERO ENVELOPES 100 DIMENSOES 315X46CM GRAMATURA PAPELESPESSURA 120GM2;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;32,9;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;243312;"BANDEIRA;JBS;POLIESTER;7100X";BANDEIRAJBSPOLIESTER7100X4950MM;UN;4;MATERIAIS ADMINISTRATIVOS;7;DESP ADM;66;MATERIAIS GERAIS              ;2;2539,8;5079,6;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;244228;ESTILETE MATERIAL LAMINA ACO;ESTILETE MATERIAL LAMINA ACO CARBONO ESPESSURA 018 UNIDADE MEDIDA MM LARGURA 150 UNIDADE MEDIDA MM MATERIAL CORPO ABS COR CORPO AZUL TRAVA CTRAVA;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;19,9;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;321052;FITA ADESIVA LARGA;FITA ADESIVA LARGA;PC;4;MATERIAIS ADMINISTRATIVOS;6;MATERIAIS DE MARKETING;5;APOIO MERCHANDISING           ;0;44,5;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;322389;PRANCHETA MATERIAL ACO INOX;PRANCHETA MATERIAL ACO INOX AISI 304 ACABAMENTO SEM ACABAMENTO COR NATURAL FORMATO A4 REGUA COM REGUA MATERIAL PRENDEDOR METAL;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;60,78;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;322833;REGUA DE ALUMINIO COM 30 CM;REGUA DE ALUMINIO COM 30 CM;PC;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;11,65;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;326631;BORRACHA ESCOLAR S/ PROTECAO;BORRACHA ESCOLAR S PROTECAO COR BRANCO COMPRIMENTO 30 MM LARGURA 20 MM ALTURA 7 MM;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;0,9;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;327106;FITA CORRETIVA ROLLER 6MM X;FITA CORRETIVA ROLLER 6MM X 8M BRANCA;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;15,7;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;327133;MOLHADOR DEDO TIPO PASTA FOR;MOLHADOR DEDO TIPO PASTA FORNECIMENTO EMBALAGEM 12G;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;2,55;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;330497;SACO PROTETOR DOCUMENTO MATE;SACO PROTETOR DOCUMENTO MATERIAL POLIETILENO COR INCOLOR SUPERFICIE LISA FORMATO FOLHA OFICIO BANDA REFORCO SEM REFORCO FURACAO SFURACAO DIMENSOES 250X350MM;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;99;MATERIAIS AUXILIARES          ;0;0,13;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;336406;"GRAMPEADOR MESA;P/GRAMPO 26/";GRAMPEADOR MESAPGRAMPO 266AÇO CARBINOX CPINT PRETO;PC;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;19,97;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;369953;CANETA QUADRO BRANCO ESCRITA;CANETA QUADRO BRANCO ESCRITA MEDIA PONTA POLIESTER COR VERMELHA;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;6,95;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;369960;CANETA QUADRO BRANCO ESCRITA;CANETA QUADRO BRANCO ESCRITA MEDIA PONTA POLIESTER COR AZUL;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;6,95;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;370034;CANETA P/RETROPROJETOR ESCRI;CANETA PRETROPROJETOR ESCRITA MEDIA PONTA POLIACETATO COR PRETO;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;3,2;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;370813;GRAMPO P/GRAMPEADOR ESCRITOR;GRAMPO PGRAMPEADOR ESCRITORIO MATERIAL ACO CARBONO ACABAMENTO COBREADO TAMANHO 266 FORNECIMENTO EMBALAGEM 5000 UNIDADES;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;4,22;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;379512;LAPIS PRETO FORMATO REDONDO;LAPIS PRETO FORMATO REDONDO CAPA MADEIRA MINA HB S BORRACHA;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;0,95;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;380607;CALCULADORA TIPO MESA DISPLA;CALCULADORA TIPO MESA DISPLAY LCD DIGITOS 12 DIGITOS ALIMENTACAO BATERIA  SOLAR COR AZUL COMPRIMENTO 118 MM LARGURA 155 MM;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;15,9;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;388524;PASTA L MATERIAL PLASTICO CO;PASTA L MATERIAL PLASTICO COR TRANSPARENTE SUPERFICIE LISA COMPRIMENTO 335 MM LARGURA 230 MM;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;0,7;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;389962;PLASTICO P/ PLASTIFICACAO CO;PLASTICO P PLASTIFICACAO COR TRANSPARENTE ESPESSURA 05 UNIDADE MEDIDA MM COMPRIMENTO 99 MM LARGURA 66 MM FORNECIMENTO EMBALAGEM 100 UNIDADES;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;29,9;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;397862;CANETA P/RETROPROJETOR ESCRI;CANETA PRETROPROJETOR ESCRITA MEDIA PONTA POLIACETATO COR AZUL100087 PILOT;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;2,99;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;398647;CANETA QUADRO BRANCO ESCRITA;CANETA QUADRO BRANCO ESCRITA MEDIA PONTA POLIACETATO COR PRETO;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;6,95;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;405313;LIVRO PROTOCOLO CAPA DURA CO;LIVRO PROTOCOLO CAPA DURA COR VERDE MATERIAL FOLHA PAPEL OFFSET NUMERO FOLHAS 100 FOLHAS COR BRANCO MARGEM COM MARGEM COMPRIMENTO 215 MM LARGURA 155 MM;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;6;PAPEIS;0;8,26;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;406315;EXTRATOR GRAMPO ESPATULA MAT;EXTRATOR GRAMPO ESPATULA MATERIAL ACO CARBONO SAE1020 ACABAMENTO ZINCADO COMPRIMENTO 150 MM LARGURA 20 MM;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;1,08;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;406340;COLA ESCOLAR/ESCRITORIO BAST;COLA ESCOLARESCRITORIO BASTAO BRANCO ODOR NAO APLICAVEL EMBALAGEM 9G;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;1,1;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;406356;TESOURA TIPO PROFISSIONAL MA;TESOURA TIPO PROFISSIONAL MATERIAL ACO INOX PONTA CPONTA MATERIAL CABO POLIPROPILENO COR CABO AZUL COMPRIMENTO 210 UNIDADE MEDIDA MM;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;19,9;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;414040;CLIPE ESCRITORIO TIPO TRANCA;CLIPE ESCRITORIO TIPO TRANCADO MATERIAL ACO CARBONO ACABAMENTO NIQUELADO COR NATURAL TAMANHO 60 FORNECIMENTO EMBALAGEM 500G;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;10,9;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;423226;CANETA QUADRO BRANCO ESCRITA;CANETA QUADRO BRANCO ESCRITA MEDIA PONTA POLIESTER COR VERDE;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;6,95;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;441015;CAIXA ARQUIVO MORTO TIPO DES;CAIXA ARQUIVO MORTO TIPO DESMONTAVEL MATERIAL PAPELAO IMPRESSAO 1 LADO COR MARROM COMPRIMENTO 350 MM LARGURA 130 MM ALTURA 250 MM;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;3,1;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;487735;CANETA DETECTAVEL RETRATIL E;CANETA DETECTAVEL RETRATIL ELEPHANT 104I01C11PA01  COR EXTERNA AZUL COM TINTA AZUL;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;34,176;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;552822;ORGANIZADOR ESCRITORIO MATER;ORGANIZADOR ESCRITORIO MATERIAL POLIESTIRENO CRISTAL 3 DIVISORIAS LARG 2900CM ALT 3300CM PROF 1150CM;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;99,9;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;573363;FITA DUREX POLIPROPILENO COR;FITA DUREX POLIPROPILENO COR INCOLOR COMPRIMENTO 3000M LARGURA 1200MM;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;1,4;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;609528;"PAPEL ALCALINO;210X297MM;BRA";PAPEL ALCALINO210X297MMBRANCO75GM2PACOTE C500FLS;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;6;PAPEIS;9;22,1453094;199,3077846;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;609730;"CANETA MARCA TEXTO;AMARELO;N";CANETA MARCA TEXTOAMARELONAO RECARREGAVELUNIDADE;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;2,5;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;619132;FITA LARGA TRANSPARENTE 45X5;FITA LARGA TRANSPARENTE 45X50;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;4,22;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;659517;APONTADOR COM 1 FURO METAL P;APONTADOR COM 1 FURO METAL PEQ;PC;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;1,3;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;659720;"CANETA MARCA TEXTO;LARANJA;N";CANETA MARCA TEXTOLARANJANAO RECARREGAVELUNIDADE;UN;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;2,5;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;792466;"BANDEIRA;ESTADO DO PARANA;PO";BANDEIRAESTADO DO PARANAPOLIESTER7100X4950MM;UN;4;MATERIAIS ADMINISTRATIVOS;7;DESP ADM;66;MATERIAIS GERAIS              ;1;2539,8;2539,8;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;604;MATERIAIS ADMINISTRATIVOS;820121;CANETA BIC ESFEROGRAFICA COR;CANETA BIC ESFEROGRAFICA COR AZUL;PC;4;MATERIAIS ADMINISTRATIVOS;2;MATERIAIS DE EXPEDIENTE;2;MATERIAIS DE EXPEDIENTE       ;0;0,85;0;;;;;;
