CD Empresa;CD Filial;Nome Filial;Diretoria;CD Local Estoque;DS Local Estoque;Tipo Local;CD Item;Item;QT Saldo Atual;Valor Saldo Atual;Subgrupo;Subgrupo Resumido;Status;Tempo Sem Consumo;CONTAGEM
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;24218;RETENTOR (53 X 98 X 12);6;294,40944;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;24470;MOLA DO MARTELO 2099;20;243,5846154;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;96208;"ESCOVA CIRCULAR;CILINDRICA;N";2;2177,066;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;135232;PLACA ESPECIFICO 3953722 STO;9;4046,855174;PECAS REPOSICAO - IMPORTADOS;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;135887;PLACA ESPECIFICO 3944137 STO;11;4819,318114;PECAS REPOSICAO - IMPORTADOS;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;185477;PLACA DE CURVA - CAME COD ST;31;14085,70174;PECAS REPOSICAO - IMPORTADOS;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;185640;"O-RING;TOTAL SOURCE/47058005";1;28,51;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;206717;CORREIA TRANSM V N SECAO UNI;3;46,746;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;217532;"BUCHA;TOTAL SOURCE/24205557";6;26,02;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;220333;"ANEL;TOTAL SOURCE/1912966";6;8,2;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;299989;"PARAFUSO;TOTAL SOURCE/127105";6;21,54;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;301482;ROLAMENTO RIGIDO ESFERA GRA2;1;291,6297143;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;302114;"CAIXA P/ROLAM;MONOBLOCO;PEDE";1;151,09375;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;317030;FAROL ESPECIFICO 001532984 H;2;199,8;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;324009;TAMPA EIXO SIMPLES 048010500;1;2213,32;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;331951;RETENTOR 00709 BR 25X44.9X5M;32;182,48;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;332041;RETENTOR 62 X 100 X 17;12;382,65996;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;344519;PINO ESPECIFICO 3954120 STOR;635;11122,406;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;344825;"BUCHA;MEYN/8906002210013";336;5813,221366;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;370543;DIGITO ESPECIFICO USD217 USI;3;712,678;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;377849;EIXO ESPECIFICO 06411460 SEW;2;1309,46;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;386942;ANEL ELASTICO FURO NORMATIZA;20;10,828;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;391220;ROLAMENTO RIGIDO ESFERA 6190;5;198,1795625;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;395959;ROLAMENTO ROLO CONICO 32304;2;52,74834;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;399996;RETENTOR ESPECIFICO 0012740X;4;160,6922667;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;416147;PINO ESPECIFICO JU27XX00IX11;7;1107,094545;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;416244;CILINDRO PNEUM C/HAS ACAO DU;2;635,24;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;418979;TAMPA MATERIAL TERMOPLASTICO;1;3312,81;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;423632;ROLAMENTO ROLO CONICO MONTAG;9;527,4675;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;424915;EMENDA CORRENTE ROLO SIMPLES;19;215,0579338;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;425927;"CAIXA P/ ROLAMENTO;FLANGE OV";1;20,2;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;431372;GAXETA MATERIAL COMPOSTO BOR;5;25,9542;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;432539;ESCOVA DE ACO TUBULAR 2.1/4;3;81,36475001;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;436408;ROTULA CONSTRUCAO RADIAL SUP;4;510,8546951;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;445862;RETENTOR MATERIAL COMPOSTO B;2;582,66;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;449084;ENGRENAGEM MATERIAL ACO INOX;6;10642,34196;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;455877;ROLAMENTO ROLO CILINDRICO SI;4;1414,32;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;481542;CORPO MATERIAL ACO USO PISTA;4;1031,615457;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;493174;BASE APOIO MATERIAL ALUMINIO;1;1764,77;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;496423;MOLA PRESSAO MATERIAL ACO IN;23;656,21875;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;496481;ROLAMENTO ESFERA RADIAL MATE;14;2864,282848;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;497236;ROLAMENTO CATRACA ESFERA RAD;3;525,702;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;521840;CASTANHA MATERIAL POLIETILEN;12;3089,39645;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;522347;KIT REPARO BUCHA PINO GUIA E;3;395,56125;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;524455;BASE MATERIAL ALUMINIO COMPR;1;2147,64;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;535452;BASE TUBULAR MATERIAL ALUMIN;2;3844,09;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;535457;BARRA MATERIAL ACO COMPRIMEN;2;874,2;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;542974;ROLAMENTO AUTOCOMPENSADOR CA;4;898,5175;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;574603;ESTEIRA TRANSPORTADORA MATER;4;2727,066667;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;583593;BIELA MATERIAL ACO APLICACAO;4;747,84;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;608342;"O-RING;TOTAL SOURCE/977550";6;89,01;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;640942;"PARFUSO;TOTAL SOURCE/1243170";6;193,53;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;670281;"ESFERA;TOTAL SOURCE/47057778";6;599,49;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;671477;"PINO;TOTAL SOURCE/47058019";10;109,61;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;686243;"BUJAO;TOTAL SOURCE/36154591";6;15,32;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;701131;"MOLA;TOTAL SOURCE/12431708";6;224,98;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;710218;"EIXO;TOTAL SOURCE/13238606";9;387,01;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;736331;"BUCHA;TOTAL SOURCE/13092051";4;32,54;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;752013;"RESISTENCIA;USINOX/301305985";2;768,245;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;757130;"VALVULA;TOTAL SOURCE/2036054";6;234,19;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;786701;"SUPORTE;TOTAL SOURCE/2282330";10;368,16;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;792363;"BUCHA;TOTAL SOURCE/19002";10;37,78;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;795353;"BUCHA;DA FILETADORA MEYN;MOD";400;8014,67;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;800969;"ARRUELA ;TOTAL SOURCE/532378";6;6,56;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;803860;"MANGUEIRA BORR MONTADA;P/AGU";1;2033,81;MAT. HIGIENIZACAO INDUSTRIAL;AUXILIARES DA INDUSTRIA;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;840285;"TIMAO;TOTAL SOURCE/12188165";2;1776,38;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;844076;"GARFO;TOTAL SOURCE/785037";1;461,6;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;853404;"PINO;TOTAL SOURCE/1105112";3;16,39;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;863823;PLACA DE CURVA CAME 3944140;20;8886,290965;PECAS REPOSICAO - IMPORTADOS;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;865613;PLACA ESPECIFICO 3944141 STO;16;6647,997605;PECAS REPOSICAO - IMPORTADOS;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;884636;"ALAVANCA;TOTAL SOURCE/130921";3;66,39;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;901449;"ROLETE;TOTAL SOURCE/11935882";10;78,3;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;909754;"RETENTOR;TOTAL SOURCE/470580";6;25,56;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;917750;"PORCA;TOTAL SOURCE/1080751";3;4,14;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;932451;"PARAFUSO;TOTAL SOURCE/553830";3;37,16;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;940022;"PARFUSO;TOTAL SOURCE/1238541";10;79,72;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;5;MANUTENÇÃO MECANICA;ROTATIVO;942919;"RETENTOR;TOTAL SOURCE/120468";6;90,74;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;91558;"CONEXAO TUBO/TUBO PNEUM;RETA";6;1008,14;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;118273;NIPLE REDUCAO FE MALE GF C/C;3;23,6664159;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;166057;COTOVELO TUBO NAO METALICO T;12;46,15999994;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;235954;CURVA PVC SOLD 25MM;5;11,165;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;236543;TE TUBO NAO METALICO 90° MAT;5;24,65;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;254843;LUVA TUBO MATERIAL POLICLORE;7;25,61999997;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;318413;CAPS GALVANIZADO ROSCA INTER;2;254,27;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;320934;LUVA REDUCAO CONVENCIONAL MA;3;38,21;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;347372;NIPLE CONEXAO SANITARIA SOLD;7;144,7891666;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;352153;VALVULA ESFERA 2 VIAS TRIPAR;2;1564;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;372726;TORNEIRA BOIA APLICACAO CAIX;2;533,52;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;376801;UNIAO TUBO NAO METALICO MATE;2;199,9;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;379418;COTOVELO TUBO NAO METALICO T;3;4,2525;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;405565;TE TUBO METALICO REDUCAO 90°;3;65,39603229;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;405573;TE TUBO METALICO 90° FERRO M;17;16,4985;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;433077;LUVA REDUCAO TUBO METALICO C;4;564,9985185;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;472984;ENGATE RAP MACHO MATERIAL BR;13;223,978719;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;23761;BASE JUNCAO 8MB12-5P4-K-SK;3;2272,324286;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;23882;DISJ 3RV1021-0FA10 0,35-0,5A;3;566,3025;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;37389;RELE ESTADO SOLIDO MONT APAR;2;346,74;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;111723;SENSOR NI20U-S30-AP6X-H1141;2;902,03;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;307261;CONECTOR P/SENSOR MATERIAL C;3;252,07;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;322032;LAMPADA MISTA 220V CA 500W O;1;418,45;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;365797;DIFUSOR LUMINARIA MODELO LUM;6;1571,890648;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;396338;PRENSA CABO POLICLORETO VINI;8;78,72339284;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;437024;MODULO ENTRADA MATERIAL TERM;2;6511,27;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;437436;"MODULO ELETRONICO;16 SAIDAS;";2;4353,9875;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;466764;RELE ACOPLADOR MONTAGEM TRIL;2;127,8039271;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;471427;RESISTENCIA TUBULAR 220V 600;7;214,365;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;479367;SENSOR PROX INDUTIVO SAIDA P;2;1235,453333;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;533787;LUMINARIA HERMETICA MAT AL A;2;1366,7;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;180;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;535959;RELE OMRON  MY2 US SV 24 VDC;1;39,855;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;180;1
