cod_item;saldo_atual;valor_total
163716;0;0
166022;0;0
166464;0;0
166707;0;0
166731;0;0
167673;0;0
170174;56;16496,19841
170210;2;259,02
170844;0;0
170879;7;2542,79
170887;0;0
170895;0;0
171133;1;2742,265
171972;25;7619,088359
172316;0;0
172340;0;0
174858;0;0
177490;0;0
178020;0;0
178039;0;0
178498;0;0
180742;0;0
181196;0;0
181650;2;34,508
182354;0;0
184409;234;2903,11072
185409;5;27,61666666
185477;31;14085,70174
185640;1;28,51
185906;0;0
187944;2;3294,30625
188140;6;2664,291429
190101;452;16402,03763
190128;0;0
190888;0;0
191052;2;2606,89
191787;0;0
194233;0;0
196459;0;0
197854;8;229,848
198846;0;0
199345;0;0
199982;0;0
202714;0;0
206385;843;166,9626329
206610;8;105,8031209
206636;8;120,8134849
206652;0;0
206660;0;0
206679;4;86,91333334
206717;3;46,746
206733;23;330,2194737
206750;14;206,5567756
206768;0;0
206776;0;0
206784;10;186,85
206814;3;58,164
206881;0;0
206890;8;201,2766667
206903;0;0
206938;16;527,5018182
206954;0;0
207012;3;105,0426
207098;0;0
207101;0;0
207110;0;0
207144;0;0
207152;0;0
207179;0;0
207187;0;0
207225;0;0
207268;0;0
207284;0;0
207306;20;526
207322;0;0
207403;0;0
207438;0;0
207551;0;0
207724;0;0
207985;0;0
208086;11;162,4587381
208868;0;0
208892;0;0
208906;2;94,36666667
208922;0;0
209161;0;0
209309;29;2,74130562
209350;0;0
210838;0;0
210978;0;0
211141;0;0
211568;1;2583,99
213373;3;196,254
215805;0;0
215937;0;0
215953;0;0
216003;1;83,34333333
216119;0;0
216283;5;775,1930667
216399;0;0
216437;0;0
216496;11;1709,8425
216500;0;0
216658;0;0
216666;0;0
216763;0;0
217158;4;394,172
217280;0;0
217395;0;0
217468;0;0
217532;6;26,02
217557;0;0
217565;0;0
217727;0;0
217743;9;466,4443846
217778;0;0
217832;0;0
217930;0;0
217964;0;0
218596;2;176,196
218618;0;0
218634;0;0
219495;0;0
220019;10;880
220333;6;8,2
220817;0;0
221392;0;0
221422;0;0
221473;6;120
221481;3;30,852
221520;0;0
221554;0;0
221724;0;0
221961;0;0
221970;10;100
222240;0;0
222640;0;0
222658;0;0
222666;0;0
222682;0;0
222704;0;0
222720;0;0
224677;0;0
224928;0;0
225061;0;0
225410;0;0
225436;0;0
225509;1;20,85
226831;0;0
226882;0;0
226890;0;0
227129;0;0
227338;0;0
227627;949;274,5443363
230006;0;0
231460;72;388,9011927
231751;0;0
231757;0;0
233706;0;0
234245;2;18,68
235121;0;0
235130;0;0
235148;0;0
235237;0;0
235826;0;0
235954;0;0
236420;0;0
236525;1;294,92
236586;0;0
237051;0;0
237132;0;0
237230;0;0
238570;0;0
239437;6;3175,31
239658;20;350
240133;0;0
240141;0;0
240281;10;28
240290;20;35
240885;7;221,9273636
240990;33;148,9198804
241040;62;315,3888051
241075;42;122,451272
243120;0;0
243310;0;0
244724;7;539,51625
245828;0;0
246700;0;0
247103;0;0
251259;0;0
251275;0;0
251283;0;0
252794;0;0
252891;110;9,5615384
253057;0;0
253774;6;273,2466667
255122;2;64,15444444
255146;0;0
256994;0;0
258415;0;0
258843;0;0
259160;0;0
259276;0;0
260550;0;0
262145;0;0
262170;0;0
262315;0;0
262480;0;0
262692;0;0
262994;0;0
263214;0;0
264830;2;202,126
266796;0;0
267112;5;1141,312786
267902;0;0
268240;0;0
268356;0;0
268771;0;0
269050;10;20,63
269328;0;0
269360;0;0
269506;0;0
269964;0;0
270008;0;0
270444;0;0
273493;0;0
275449;0;0
276627;0;0
280046;0;0
280070;0;0
280143;0;0
280640;0;0
280674;2;346,82
280712;0;0
280801;0;0
280930;3;359,7225
280968;0;0
281255;0;0
281271;0;0
281670;6;191,952
281700;0;0
281719;0;0
281727;8;437,664
281921;0;0
282030;6;783,6546875
282138;5;122,8663889
282219;0;0
282308;0;0
282677;0;0
282740;0;0
283398;0;0
283460;0;0
283509;0;0
283800;0;0
283860;0;0
284335;0;0
284491;0;0
284513;74;34,562
285005;15;48
285242;30;18
285684;0;0
286142;0;0
286659;0;0
286842;1;232,112
287512;472;2611,961578
288039;5;42,5
288195;0;0
288748;0;0
288816;0;0
293156;0;0
296066;3;209,8988746
296104;0;0
296570;52;1195,077118
296856;0;0
297674;0;0
297925;0;0
297933;0;0
298808;0;0
299989;6;21,54
300017;36;228,6
300148;0;0
300548;0;0
300667;4;40,42
301482;1;291,6297143
301499;0;0
301739;0;0
301957;0;0
301973;2;180
301990;8;116,62312
302104;135;1531,953747
302114;1;151,09375
302414;0;0
302415;2;150,26
302553;0;0
302686;0;0
302697;0;0
302848;0;0
303015;0;0
303063;0;0
303104;0;0
303162;0;0
303313;0;0
303321;0;0
303498;0;0
303607;0;0
304307;0;0
304518;0;0
304556;0;0
304786;6;1571,049763
304821;0;0
304852;0;0
304899;0;0
304913;17;4285,356056
305085;0;0
305400;42;181,8920728
305406;0;0
305541;0;0
305555;0;0
305724;0;0
305816;4;676,784
305983;10;843,64
306562;0;0
306566;0;0
306734;0;0
306748;0;0
307067;0;0
307354;0;0
307355;0;0
307590;0;0
307819;28;6349,817757
307955;0;0
308215;0;0
308927;0;0
309303;0;0
310005;1;736,86
310184;0;0
310389;0;0
310390;0;0
310440;0;0
310678;0;0
310743;0;0
310751;0;0
310786;0;0
310886;0;0
310984;2;122,43
311022;0;0
311070;0;0
311211;1;26,68
311235;0;0
311243;0;0
311334;0;0
311486;0;0
311546;0;0
311643;19;5546,950202
312041;0;0
312100;28;92,84
312126;5;290,88
312150;5;516,805
312245;33;825
312266;0;0
312334;155;138,730475
312428;87;1151,307971
312704;1;350,94
312824;17;1800,3
313025;84;4,2
313242;0;0
313451;9;297
313537;0;0
313557;0;0
313630;0;0
313688;0;0
313692;17;43,19737199
313694;8;29,088
313706;109;108,8347265
313803;0;0
314000;0;0
314061;8;562,2227252
314091;0;0
314258;0;0
314501;0;0
314657;0;0
314661;1;139,3923
314853;18;442,4039221
315230;0;0
315745;30;638,27
315833;0;0
315835;0;0
316156;64;448
316440;50;23,5
316547;40;40
317015;0;0
317030;2;199,8
317224;0;0
317395;0;0
317398;0;0
317405;6;429,254375
317492;50;4,60655318
318583;3;143,25
318898;0;0
319062;0;0
319075;0;0
319325;0;0
319434;0;0
319435;0;0
319459;0;0
319738;0;0
319807;4;110,3766019
320149;0;0
320193;0;0
320839;6;9,15
320925;0;0
320934;0;0
320974;0;0
321161;0;0
321652;14;4,11695408
321684;0;0
321687;20;19,78
321733;0;0
321736;0;0
322226;0;0
322236;0;0
322243;0;0
322280;0;0
322300;0;0
322348;0;0
322721;0;0
322736;0;0
322779;0;0
322816;0;0
322898;0;0
323255;0;0
323346;0;0
323354;11;439,0060632
323367;2;102,98
323419;0;0
323452;0;0
323479;0;0
323481;0;0
323748;0;0
323990;0;0
324009;1;2213,32
324190;0;0
324709;0;0
325124;0;0
325187;0;0
325219;12;4027,699385
325284;0;0
325346;0;0
325387;15;854,74
325574;0;0
325738;0;0
325779;0;0
326556;30;59,27160339
327162;0;0
327321;0;0
327780;0;0
329394;0;0
329557;0;0
329694;0;0
329725;0;0
329735;0;0
329881;0;0
330007;17;9,6254
330210;0;0
330315;0;0
330373;0;0
330388;0;0
330563;2;174,1083333
330698;0;0
330764;3;1150,28
330927;0;0
331047;0;0
331141;0;0
331220;0;0
331382;0;0
331415;0;0
331431;608;316,4910104
331445;11;43,6
331533;0;0
331650;0;0
331951;32;182,48
331957;0;0
331970;0;0
331973;0;0
331997;0;0
332005;0;0
332012;0;0
332015;0;0
332016;0;0
332041;12;382,65996
332049;11;104,03558
332147;0;0
332148;0;0
332149;0;0
332156;0;0
332179;0;0
332367;1;14,241
332484;0;0
332644;0;0
332666;4;60
332761;41;870,8254226
332871;2;310,06
332898;0;0
333074;0;0
333076;0;0
333080;0;0
333327;0;0
333332;0;0
333376;0;0
333556;0;0
333604;0;0
333665;0;0
333680;0;0
333724;0;0
333732;0;0
333831;0;0
334051;36;1062
334070;0;0
334400;0;0
334637;0;0
334644;0;0
334866;0;0
335048;0;0
335478;0;0
335598;0;0
335816;0;0
335825;0;0
335853;0;0
335886;8;120,8095133
335949;0;0
335958;0;0
335961;0;0
335963;0;0
336140;34;2213,752952
336145;0;0
336195;0;0
336445;0;0
336502;0;0
336513;0;0
336565;0;0
336643;0;0
336672;0;0
336707;0;0
336731;49;19,43420065
336736;23;55,2
336737;26;319,512143
336752;0;0
337083;5;108,655
337086;0;0
337088;4;32,43333334
337089;96;1551,805534
337090;0;0
337097;5;710,94
337109;0;0
337115;0;0
337146;0;0
337150;0;0
337591;0;0
337601;0;0
337620;9;111,9615577
337712;0;0
337864;0;0
338953;53;9,0854696
338955;0;0
339130;0;0
339185;0;0
339765;0;0
339775;0;0
339973;0;0
340162;0;0
340166;0;0
340400;0;0
340401;0;0
340485;0;0
340499;0;0
340665;0;0
340667;0;0
341206;0;0
341237;0;0
341509;6;747,24
341716;0;0
342033;454;27,02001666
342450;0;0
343072;0;0
343157;0;0
343707;1;140,745
343908;0;0
343913;0;0
344004;0;0
344272;10;69
344420;110;123,4672117
344504;100;1737,3
344515;0;0
344519;635;11122,406
344524;48;245,3427467
344632;51;27,03
344647;60;17,21951758
344650;92;11,90905735
344679;1;0,6
344687;0;0
344691;0;0
344790;0;0
344795;0;0
344822;0;0
344825;336;5813,221366
344854;0;0
344865;0;0
344866;0;0
344899;48;21,12
344901;0;0
344927;39;4493,1588
344928;0;0
345512;0;0
345627;0;0
345646;0;0
345729;0;0
345791;0;0
345797;281;86,72815159
345798;175;18,0662497
346413;15;663,428834
346414;2;312,4
346419;0;0
346737;103;92,56364764
346809;5;150
346815;0;0
346922;4;96,2
347185;0;0
347249;27;28,35
347348;36;66,58143748
347372;0;0
347512;1;20,83208333
348200;0;0
348514;0;0
348547;0;0
349140;20;25,09
349152;0;0
349160;0;0
349427;0;0
349811;0;0
349981;14;542,3125
349982;0;0
349983;0;0
349987;5;193,1028439
350095;19;759,05
350492;0;0
350586;0;0
351475;0;0
351501;10;1167,5
351542;0;0
351602;3;756,01
351697;1;16609,9275
352153;0;0
352238;8;6004,32
352404;0;0
352406;0;0
352407;0;0
352413;0;0
352482;0;0
352548;24;30,53333336
352638;12;3463,832444
352639;9;2066,363314
352655;5;984,8633333
352703;0;0
352706;0;0
352805;0;0
352808;0;0
352809;0;0
352937;0;0
353237;20;14
353301;0;0
353303;0;0
353379;0;0
353411;0;0
353412;0;0
353419;0;0
353605;2500;6173,82
353631;0;0
353880;0;0
354030;0;0
354032;0;0
354800;0;0
354801;0;0
354815;0;0
354879;0;0
354974;0;0
354985;0;0
354987;0;0
355236;0;0
356273;2;2149,06
356377;11;3,565
356427;0;0
356466;0;0
356669;0;0
356732;0;0
356756;0;0
356769;0;0
356909;0;0
356977;0;0
357121;0;0
357291;0;0
357341;0;0
357371;0;0
357372;0;0
357591;0;0
357790;0;0
358003;0;0
358187;0;0
358188;0;0
358210;0;0
358285;0;0
358311;31;28712,13815
358444;0;0
358541;0;0
358544;2;199,17
358559;50;10348,37024
358561;0;0
358585;10;4402,71
358636;0;0
358701;0;0
358709;0;0
358710;0;0
358743;0;0
358745;9;476,0870668
358749;0;0
358769;0;0
358791;0;0
358795;0;0
358798;0;0
358854;0;0
358994;82;2864,733921
359014;0;0
359085;0;0
359158;1;220,3316667
359359;0;0
359459;10;144,85
359517;0;0
359520;0;0
359529;0;0
359536;0;0
359619;0;0
359754;64;20395,32464
360085;0;0
360203;0;0
360284;0;0
360293;0;0
360376;0;0
360438;0;0
360502;0;0
361006;6;76,80899999
362115;0;0
362616;0;0
362679;0;0
362730;0;0
362731;1;629,7
363049;0;0
363243;0;0
363320;20;13871,39
363445;0;0
363519;10;1272,695455
363630;0;0
363645;150;21854,22187
363754;2;3748,04
364390;0;0
364432;0;0
364523;0;0
364597;2;10990,69
364910;0;0
364930;126;5286,290041
365016;0;0
365548;0;0
365564;0;0
365572;0;0
365729;0;0
365872;9;16991,082
366233;27;208,27152
366292;0;0
366374;0;0
366560;0;0
366722;4;275,082
366739;0;0
366746;0;0
366750;0;0
366751;0;0
366760;4;4377,612567
366762;1;1449,618333
367053;0;0
367301;0;0
367306;0;0
367307;0;0
367444;0;0
367582;0;0
367584;0;0
367585;0;0
367586;23;11,11906089
367588;50;67,0373332
367589;0;0
367594;0;0
367596;0;0
367597;0;0
367599;0;0
367600;0;0
367601;0;0
367602;0;0
367606;0;0
367607;0;0
367608;2;2922,16
367669;0;0
367671;0;0
367673;0;0
367674;0;0
367675;23;3326,947377
367676;0;0
367677;0;0
367744;13;4024,809223
367749;0;0
367789;0;0
367802;117;23,79921343
368005;2;697,455
368063;0;0
368064;10;4556,925
368476;3;2414,84
368563;0;0
368654;0;0
368778;0;0
368885;0;0
368937;0;0
369020;0;0
369211;0;0
369879;2;1280,46
369958;0;0
370346;0;0
370348;0;0
370542;0;0
370543;3;712,678
370544;0;0
370545;0;0
370546;2;794,51
370547;0;0
370553;1;339,825
370804;10;670
371027;104,5;5,97297421
371051;4;1043,647366
371207;0;0
371294;0;0
371843;0;0
372285;0;0
372307;20;6,71
372351;0;0
372412;0;0
372539;0;0
372556;0;0
372558;0;0
372561;0;0
372565;0;0
372726;0;0
373014;0;0
373303;0;0
373304;0;0
373308;2;100
373322;2;46,96
373421;0;0
373429;0;0
373453;0;0
373572;10;113,7575
373736;5;75
373854;0;0
373857;0;0
373858;4;3167,69
374395;0;0
374577;9;2259,33
374578;0;0
374613;4;386,104
374683;2;79,72
374794;16;44,7630546
374804;0;0
375168;0;0
375436;0;0
375478;0;0
375492;2;4374,75
375556;0;0
375565;0;0
375613;0;0
375744;0;0
375834;0;0
375939;0;0
376133;72;7366,592107
376156;0;0
376244;15;222,9289256
376248;0;0
376278;0;0
376442;0;0
376489;0;0
376490;2;429,02
376587;0;0
376801;0;0
376803;0;0
376918;0;0
376937;0;0
376939;0;0
376965;50;185
377032;0;0
377037;11;654,88
377038;6;53,63609
377047;0;0
377172;0;0
377185;40;30
377224;0;0
377264;0;0
377265;0;0
377317;0;0
377475;16;913,504
377491;0;0
377578;0;0
377594;0;0
377630;0;0
377695;0;0
377719;0;0
377771;0;0
377790;2;1550,87
377849;2;1309,46
377978;0;0
378038;0;0
378084;0;0
378085;32;810,28
378139;0;0
378196;0;0
378220;6;2286,828
378333;0;0
378347;0;0
378450;50;865,97
378462;0;0
378526;0;0
378678;30;1963,909091
378685;0;0
378736;0;0
378813;27;270
378887;0;0
379002;52;1638,696664
379016;0;0
379017;0;0
379021;0;0
379234;0;0
379237;0;0
379370;0;0
379445;0;0
379451;23;1185,793214
379568;0;0
379572;0;0
379577;0;0
379829;0;0
380247;5;264,77
380251;15;1219,385
380259;2;82,36
380260;0;0
380265;1;146,79
380295;0;0
380308;13;123,2075
380311;0;0
380341;2;674,6594444
380345;1;377,7041667
380368;2;110,98
380376;0;0
380377;0;0
380416;4;45,965
380463;0;0
380493;0;0
380573;0;0
380593;0;0
380720;0;0
380937;22;5,942
380950;0;0
380952;0;0
380953;0;0
380958;0;0
380968;0;0
380969;2;5,47
380984;4;443,5257143
381058;0;0
381094;0;0
381125;0;0
381132;0;0
381269;0;0
381274;0;0
381324;0;0
381391;13;114,3307499
381398;0;0
381416;0;0
381417;48;229,8102857
381476;4;542,73
381718;0;0
381858;0;0
381860;0;0
382011;0;0
382138;0;0
382142;0;0
382213;48;369,6
382318;0;0
382466;0;0
382526;0;0
382596;0;0
382701;10;596,9716429
382935;3;665,34
382946;0;0
383002;16;264,3469
383013;0;0
383033;0;0
383039;0;0
383137;0;0
383174;2;7,41492673
383196;0;0
383250;0;0
383255;0;0
383256;3;10,0596
383257;0;0
383310;0;0
383363;0;0
383408;0;0
383918;0;0
383978;6;29,55166666
384050;4;24,63
384052;0;0
384148;0;0
384161;0;0
384235;0;0
384268;0;0
384298;0;0
384375;0;0
384378;2;16,09333333
384663;0;0
384757;0;0
384790;0;0
384811;0;0
384814;0;0
384855;100;37,5
385044;0;0
385046;0;0
385047;0;0
385111;0;0
385518;0;0
385568;58;156,02
385569;0;0
385666;0;0
385719;0;0
385746;0;0
385763;10;73,24
385923;0;0
385943;11;242
385958;50;255,08
385981;0;0
386101;50;1023,339796
386158;0;0
386247;1;6,038
386317;929;49,49332938
386384;0;0
386510;0;0
386598;0;0
386618;0;0
386806;0;0
386812;27;44,61296089
386892;0;0
386896;12;15,841668
386942;20;10,828
386943;14;23,14375
387018;0;0
387020;0;0
387131;0;0
387407;11;11618,83443
387422;0;0
387456;0;0
387472;0;0
387474;0;0
387628;104;121,8112771
387696;0;0
387727;0;0
387778;85;226,9322916
387867;0;0
387888;0;0
387890;2;42,68
387923;2;1379,256667
387944;0;0
387950;19;5,14425
387952;2;423,975
387954;0;0
387968;1;365,43
387969;1;216,51
388089;0;0
388108;0;0
388245;0;0
388269;0;0
388412;0;0
388413;0;0
388446;0;0
388448;0;0
388452;0;0
388541;33;3,96
388591;0;0
388592;0;0
388605;0;0
388630;30;835,555
388709;0;0
388982;4000;9812,74
388988;0;0
389009;0;0
389055;0;0
389058;0;0
389059;0;0
389102;0;0
389189;0;0
389198;0;0
389199;0;0
389284;5;75
389311;5;50
389422;0;0
389424;0;0
389451;5;296,815
389521;28;1049,507661
389546;140;3378,923187
389562;0;0
389690;0;0
389761;10;1159,86
389798;0;0
389837;0;0
389840;0;0
389928;0;0
389959;0;0
390212;0;0
390294;0;0
390407;0;0
390431;0;0
390490;0;0
390520;0;0
390557;0;0
390641;0;0
390642;0;0
390727;0;0
390728;0;0
390792;0;0
390902;0;0
390952;0;0
390954;0;0
391127;15;567,35
391129;0;0
391148;0;0
391153;0;0
391201;98;32,6046
391202;2;7878,26
391203;2;1333,725
391205;0;0
391220;5;198,1795625
391223;0;0
391248;0;0
391299;0;0
391381;0;0
391481;0;0
391505;0;0
391518;0;0
391660;0;0
391661;0;0
391851;0;0
391878;0;0
391993;0;0
391996;0;0
392003;0;0
392257;0;0
392326;0;0
392469;0;0
392523;0;0
392559;0;0
392566;0;0
392915;0;0
393030;0;0
393137;4;691,456
393151;3;86,285
393153;0;0
393182;1;462,99
393209;0;0
393275;12;3,36
393590;0;0
393705;0;0
393728;0;0
393769;1490;149
393785;0;0
393814;0;0
393853;0;0
393882;10;4
394097;66;20,74405444
394328;0;0
394337;0;0
394438;0;0
394644;0;0
394652;0;0
394656;0;0
394776;1;60
394891;2;283,0333333
394942;31;74,4
395009;60;414,6433847
395035;0;0
395036;0;0
395116;0;0
395209;0;0
395260;2;161,94
395426;0;0
395469;0;0
395666;0;0
395855;0;0
395903;0;0
395945;0;0
395959;2;52,74834
395976;0;0
396115;0;0
396265;65;524,7600875
396382;0;0
396476;4;60
396639;0;0
396640;5;84
396641;10;465,9375
396644;0;0
396657;0;0
396658;3;609,2033333
396787;0;0
396789;0;0
396968;0;0
396989;0;0
397009;0;0
397020;0;0
397093;0;0
397267;0;0
397351;27;763,3229706
397407;0;0
397700;0;0
397989;5;12,03333331
398099;0;0
398258;0;0
398317;11;2139,165
398511;0;0
398517;0;0
398594;21;29,439
398855;0;0
398968;3;12,89266666
399013;0;0
399071;39;386,1
399177;9;302,7039444
399370;0;0
399418;0;0
399422;0;0
399442;61;1836,665797
399507;0;0
399531;0;0
399532;8;120,6128
399601;0;0
399688;0;0
399698;0;0
399728;0;0
399782;0;0
399797;0;0
399799;0;0
399800;0;0
399867;20;623,94
399931;0;0
399959;0;0
399996;4;160,6922667
400024;0;0
400027;0;0
400041;0;0
400101;0;0
400124;0;0
400223;0;0
400243;8;701,2997055
400274;19;19,38
400275;2;655,675
400389;0;0
400762;0;0
400808;0;0
400809;0;0
401166;0;0
401435;0;0
401502;0;0
401611;0;0
401724;0;0
401738;16;8,94672
401804;0;0
401949;0;0
402011;0;0
402261;0;0
402310;0;0
402397;0;0
402429;0;0
402491;0;0
402522;0;0
402705;0;0
402743;0;0
402786;0;0
402891;0;0
403041;0;0
403093;0;0
403099;0;0
403207;24;67,69710347
403282;0;0
403429;0;0
403585;0;0
403824;0;0
403903;0;0
404035;4;995,84
404109;0;0
404399;110;197,484375
404407;0;0
404431;50;2630,45
404587;0;0
404648;0;0
404721;6;47,571
404723;0;0
404744;2;669,36
404868;1;618,915
404880;0;0
404966;0;0
404971;0;0
404972;45;111,8578303
404980;76;45,41173751
404986;31;89,41190467
404998;0;0
405014;0;0
405015;0;0
405030;0;0
405065;0;0
405171;0;0
405438;0;0
405461;0;0
405463;0;0
405541;0;0
405547;0;0
405581;0;0
405583;0;0
405631;0;0
405794;0;0
405804;0;0
405862;0;0
406041;0;0
406044;0;0
406269;0;0
406439;0;0
406481;0;0
406498;4;154,46
406517;15;223,97
406717;0;0
406779;0;0
406870;0;0
406873;0;0
407295;0;0
407332;0;0
407512;0;0
407700;0;0
407833;0;0
407881;0;0
407919;0;0
407921;0;0
407928;5;6,495
408209;0;0
408286;0;0
408307;0;0
408332;64;36,2108541
408478;0;0
408604;0;0
408770;5;125,2522378
408936;0;0
409538;0;0
409602;0;0
409688;6;28,5
409721;0;0
409965;0;0
410051;0;0
410265;0;0
410272;0;0
410604;0;0
410890;38;247,6221481
411191;0;0
411227;0;0
411511;0;0
411553;0;0
411827;0;0
411828;16;15834,49283
411830;0;0
411831;17;14233,99332
411856;8;102,4
411857;13;325,0985072
412466;20;70
412483;0;0
412515;0;0
412711;0;0
412767;0;0
412782;0;0
412953;0;0
412984;0;0
412985;0;0
413178;0;0
413341;1;780,1225
413343;0;0
413379;0;0
413598;0;0
413600;0;0
414618;40;8578,0096
414619;13;3671,784676
414652;8;285,544
414711;21;39,36828
414817;0;0
414896;2;124,0922917
415268;0;0
415289;0;0
415411;0;0
415756;0;0
415825;0;0
415890;3;2185,035625
416114;0;0
416147;7;1107,094545
416244;2;635,24
416403;0;0
416894;0;0
416896;2;2824,86875
417189;2;752,2774
417272;0;0
417589;0;0
417932;0;0
417971;0;0
418482;0;0
418783;0;0
418865;0;0
418943;4;1020
418979;1;3312,81
419048;3;468,945
419123;0;0
419167;0;0
419272;0;0
419392;0;0
419479;0;0
419494;0;0
419616;0;0
419788;0;0
419854;0;0
419972;27;80,98888891
420016;0;0
420465;0;0
420700;0;0
420727;0;0
420760;0;0
421004;0;0
421165;0;0
421308;0;0
421314;0;0
421316;0;0
421355;6;1544,9946
421470;0;0
421471;0;0
421508;0;0
421509;0;0
421512;0;0
421518;0;0
421520;0;0
421523;0;0
421524;0;0
421530;0;0
421532;0;0
421960;2;10
422046;0;0
422142;0;0
422147;4;80
422404;0;0
422558;0;0
422752;0;0
422829;0;0
422835;0;0
423092;0;0
423515;0;0
423536;1;106,0856154
423632;9;527,4675
423686;0;0
423972;0;0
424129;2;118
424462;15;2573,545
424491;0;0
424504;0;0
424542;0;0
424559;2;35,91360437
424631;0;0
424694;0;0
424719;0;0
424760;0;0
424761;0;0
424767;0;0
424768;0;0
424772;0;0
424820;0;0
424834;0;0
424895;5;663,045
424896;111;1967,667618
424899;33;359,3469
424915;19;215,0579338
425262;32;927,9697341
425359;0;0
425572;0;0
425597;0;0
425601;0;0
