Cd Filial;Nm Filial;Nm Grupo;Nm Subgrupo;Nm Classe;Cod_Item;Nm Item;Local;Ds Local Estoque;m s;Qt Movimento;Vl Movimento;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;CALCA DE POLIETILENO;545004;CALCA EPI PROFISSIONAL UNISS;5;UNIFORMES E EPI'S;fev;-1;-3,44855;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;CALCA DE POLIETILENO;785547;CALCA DESCARTAVEL POLIPROPIL;5;UNIFORMES E EPI'S;mar;-1;-2,58105;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;CALCA DE POLIETILENO;785547;CALCA DESCARTAVEL POLIPROPIL;5;UNIFORMES E EPI'S;abr;101;228,15105;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;CAMISA DE POLIETILENO;785520;CAMISA MATERIAL POLIETILENO;5;UNIFORMES E EPI'S;jan;2;18,539;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;CAMISA DE POLIETILENO;785520;CAMISA MATERIAL POLIETILENO;5;UNIFORMES E EPI'S;fev;1;2,6185;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;CAMISA DE POLIETILENO;785520;CAMISA MATERIAL POLIETILENO;5;UNIFORMES E EPI'S;mar;1;2,6185;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;CAMISA DE POLIETILENO;785520;CAMISA MATERIAL POLIETILENO;5;UNIFORMES E EPI'S;abr;1;2,6185;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;CAMISA DE POLIETILENO;785520;CAMISA MATERIAL POLIETILENO;5;UNIFORMES E EPI'S;mai;4;10,474;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;CAMISA DE POLIETILENO;785520;CAMISA MATERIAL POLIETILENO;5;UNIFORMES E EPI'S;jun;11;28,8035;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;CAPACETES;618148;"CAPACETE;PEAD;BR;ABA FRONTAL";5;UNIFORMES E EPI'S;mai;1;43,268;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;CAPACETES;618148;"CAPACETE;PEAD;BR;ABA FRONTAL";5;UNIFORMES E EPI'S;jun;1;43,268;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;CAPUZ DE SEGURAN«A;366119;CAPUZ BALACLAVA TECIDO INDUR;5;UNIFORMES E EPI'S;mar;5;955,52975;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;CAPUZ DE SEGURAN«A;366119;CAPUZ BALACLAVA TECIDO INDUR;5;UNIFORMES E EPI'S;jun;1;218,078;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;CAPUZ DE SEGURAN«A;366119;CAPUZ BALACLAVA TECIDO INDUR;5;UNIFORMES E EPI'S;jul;-1;-218,078;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;CAPUZ DE SEGURAN«A;366133;TOUCA PROFISSIONAL INDURA UL;5;UNIFORMES E EPI'S;mai;1;193,266;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;CINTO PARAQUEDISTA;395905;CINTO PARAQUEDISTA PARAQUEDI;5;UNIFORMES E EPI'S;mai;1;355,918;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVA DE ALGOD√O;706523;LUVA MATERIAL ALGODAO COR NA;5;UNIFORMES E EPI'S;jan;44;84,56967684;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVA DE ALGOD√O;706523;LUVA MATERIAL ALGODAO COR NA;5;UNIFORMES E EPI'S;fev;40;183,3384804;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVA DE ALGOD√O;706523;LUVA MATERIAL ALGODAO COR NA;5;UNIFORMES E EPI'S;mar;10;45,83462015;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVA DE ALGOD√O;706523;LUVA MATERIAL ALGODAO COR NA;5;UNIFORMES E EPI'S;abr;15;35,11746201;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVA DE ALGOD√O;706523;LUVA MATERIAL ALGODAO COR NA;5;UNIFORMES E EPI'S;mai;34;74,154;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVA DE ALGOD√O;706523;LUVA MATERIAL ALGODAO COR NA;5;UNIFORMES E EPI'S;jun;52;113,412;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVA DE ALGOD√O;706523;LUVA MATERIAL ALGODAO COR NA;5;UNIFORMES E EPI'S;jul;34;74,154;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVA DE POLIAMIDA;377421;LUVA MATERIAL POLIAMIDA COR;5;UNIFORMES E EPI'S;jan;2;4,57594854;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVA DE POLIAMIDA;377421;LUVA MATERIAL POLIAMIDA COR;5;UNIFORMES E EPI'S;fev;11;25,16771697;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVA DE POLIAMIDA;377421;LUVA MATERIAL POLIAMIDA COR;5;UNIFORMES E EPI'S;mar;5;11,43987135;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVA DE POLIAMIDA;377421;LUVA MATERIAL POLIAMIDA COR;5;UNIFORMES E EPI'S;abr;54;123,5506106;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVA DE POLIAMIDA;377421;LUVA MATERIAL POLIAMIDA COR;5;UNIFORMES E EPI'S;mai;12;27,45569124;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVA DE POLIAMIDA;377421;LUVA MATERIAL POLIAMIDA COR;5;UNIFORMES E EPI'S;jul;-8;-18,30379416;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVA DE VAQUETA;343293;LUVA MATERIAL COURO VAQUETA ;5;UNIFORMES E EPI'S;jun;5;103,88;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVA NITRILICA;377459;LUVA DESCARTAVEL MATERIAL CO;1;ALMOXARIFADO;jul;2001;450,531153;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVA NITRILICA;377459;LUVA DESCARTAVEL MATERIAL CO;5;UNIFORMES E EPI'S;jan;7679;1674,513456;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVA NITRILICA;377460;LUVA DESCARTAVEL MATERIAL CO;1;ALMOXARIFADO;jul;1001;225,378153;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVA NITRILICA;377460;LUVA DESCARTAVEL MATERIAL CO;5;UNIFORMES E EPI'S;jan;9001;1962,795564;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVA NITRILICA;377460;LUVA DESCARTAVEL MATERIAL CO;5;UNIFORMES E EPI'S;mar;999;217,8460958;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVA NITRILICA;377460;LUVA DESCARTAVEL MATERIAL CO;5;UNIFORMES E EPI'S;jul;500;131,85;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVA NITRILICA;377461;LUVA DESCARTAVEL MATERIAL CO;5;UNIFORMES E EPI'S;jan;2200;479,74025;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVA NITRILICA;377461;LUVA DESCARTAVEL MATERIAL CO;5;UNIFORMES E EPI'S;abr;1800;392,51475;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVA NITRILICA;377461;LUVA DESCARTAVEL MATERIAL CO;5;UNIFORMES E EPI'S;jun;100;21,806375;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVA TERMICA;420266;LUVA TERMIC MATERIAL META AR;5;UNIFORMES E EPI'S;mar;1;236,004;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVAS;151947;LUVA MATERIAL LATEX NATURAL ;5;UNIFORMES E EPI'S;jan;34;248,406541;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVAS;151947;LUVA MATERIAL LATEX NATURAL ;5;UNIFORMES E EPI'S;fev;23;166,2393026;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVAS;151947;LUVA MATERIAL LATEX NATURAL ;5;UNIFORMES E EPI'S;mar;20;128,117332;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVAS;151947;LUVA MATERIAL LATEX NATURAL ;5;UNIFORMES E EPI'S;abr;38;243,4229308;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVAS;151947;LUVA MATERIAL LATEX NATURAL ;5;UNIFORMES E EPI'S;mai;20;128,1173321;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVAS;151947;LUVA MATERIAL LATEX NATURAL ;5;UNIFORMES E EPI'S;jun;33;211,393598;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;LUVAS;151947;LUVA MATERIAL LATEX NATURAL ;5;UNIFORMES E EPI'S;jul;19;121,7114655;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;MASCARAS, FILTROS E CARTUCHOS;810916;FILTRO /CARTUCHO PARA RESPIR;5;UNIFORMES E EPI'S;jan;1;56,82285715;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;MASCARAS, FILTROS E CARTUCHOS;810916;FILTRO /CARTUCHO PARA RESPIR;5;UNIFORMES E EPI'S;fev;2;113,6457143;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;MASCARAS, FILTROS E CARTUCHOS;810916;FILTRO /CARTUCHO PARA RESPIR;5;UNIFORMES E EPI'S;mar;1;33,44385093;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;MASCARAS, FILTROS E CARTUCHOS;810916;FILTRO /CARTUCHO PARA RESPIR;5;UNIFORMES E EPI'S;jul;6;200,6631056;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;MAT. GERAIS;395673;"TALABARTE TIPO ""Y"" MATERIAL ";5;UNIFORMES E EPI'S;abr;1;253,598;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;MAT. GERAIS;395673;"TALABARTE TIPO ""Y"" MATERIAL ";5;UNIFORMES E EPI'S;mai;1;253,598;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;MAT. GERAIS;471776;"CINTURAO SEG;PARAQUEDISTA;MA";5;UNIFORMES E EPI'S;abr;1;700,8937;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;OCULOS DE PROTE«√O;144290;OCULOS SEGUR ESPORTIVO FIXA;5;UNIFORMES E EPI'S;mar;1;10,2552;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;OCULOS DE PROTE«√O;144290;OCULOS SEGUR ESPORTIVO FIXA;5;UNIFORMES E EPI'S;abr;4;41,0208;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;OCULOS DE PROTE«√O;306376;OCULOS SEGUR AMPLA VISAO FIX;5;UNIFORMES E EPI'S;jan;2;131,68;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;OCULOS DE PROTE«√O;306376;OCULOS SEGUR AMPLA VISAO FIX;5;UNIFORMES E EPI'S;fev;5;329,2;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;OCULOS DE PROTE«√O;306376;OCULOS SEGUR AMPLA VISAO FIX;5;UNIFORMES E EPI'S;abr;1;67,96333333;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;OCULOS DE PROTE«√O;306376;OCULOS SEGUR AMPLA VISAO FIX;5;UNIFORMES E EPI'S;mai;2;135,9266667;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;OCULOS DE PROTE«√O;306376;OCULOS SEGUR AMPLA VISAO FIX;5;UNIFORMES E EPI'S;jun;2;135,9266667;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;OCULOS DE PROTE«√O;306376;OCULOS SEGUR AMPLA VISAO FIX;5;UNIFORMES E EPI'S;jul;-2;-135,9266667;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;OCULOS DE PROTE«√O;515443;"OCULOS SEGURANCA;POLICARBONA";5;UNIFORMES E EPI'S;jan;6;290,5924967;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;OCULOS DE PROTE«√O;515443;"OCULOS SEGURANCA;POLICARBONA";5;UNIFORMES E EPI'S;fev;8;387,4566623;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;OCULOS DE PROTE«√O;515443;"OCULOS SEGURANCA;POLICARBONA";5;UNIFORMES E EPI'S;mar;5;242,160414;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;OCULOS DE PROTE«√O;515443;"OCULOS SEGURANCA;POLICARBONA";5;UNIFORMES E EPI'S;abr;11;532,7529107;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;OCULOS DE PROTE«√O;515443;"OCULOS SEGURANCA;POLICARBONA";5;UNIFORMES E EPI'S;mai;4;200,0556803;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;OCULOS DE PROTE«√O;515443;"OCULOS SEGURANCA;POLICARBONA";5;UNIFORMES E EPI'S;jun;7;351,8829342;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;OCULOS DE PROTE«√O;515443;"OCULOS SEGURANCA;POLICARBONA";5;UNIFORMES E EPI'S;jul;10;502,689906;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;PROTETORES AUDITIVOS TIPO ABAF;169863;PROTETOR AURICULAR TIPO CONC;5;UNIFORMES E EPI'S;fev;3;783,117;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;PROTETORES AUDITIVOS TIPO ABAF;360731;PROTETOR AURICULAR CONCHA TI;5;UNIFORMES E EPI'S;jan;6;582,6957858;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;PROTETORES AUDITIVOS TIPO ABAF;360731;PROTETOR AURICULAR CONCHA TI;5;UNIFORMES E EPI'S;fev;13;1262,507536;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;PROTETORES AUDITIVOS TIPO ABAF;360731;PROTETOR AURICULAR CONCHA TI;5;UNIFORMES E EPI'S;mar;5;485,5798215;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;PROTETORES AUDITIVOS TIPO ABAF;360731;PROTETOR AURICULAR CONCHA TI;5;UNIFORMES E EPI'S;abr;0;-2,84217E-14;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;PROTETORES AURICULARES E ACESS;956853;PROTETOR AURICULAR TIPO CONC;5;UNIFORMES E EPI'S;abr;2;148,1838924;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;PROTETORES AURICULARES E ACESS;956853;PROTETOR AURICULAR TIPO CONC;5;UNIFORMES E EPI'S;mai;7;518,6463924;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;PROTETORES AURICULARES E ACESS;956853;PROTETOR AURICULAR TIPO CONC;5;UNIFORMES E EPI'S;jun;10;740,9234177;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;PROTETORES AURICULARES E ACESS;956853;PROTETOR AURICULAR TIPO CONC;5;UNIFORMES E EPI'S;jul;0;0;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;RESPIRADOR  FACIAL;936480;RESPIR/MASC FAC INT C/FILTRO;5;UNIFORMES E EPI'S;mar;1;573,41;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;RESPIRADOR  FACIAL;936480;RESPIR/MASC FAC INT C/FILTRO;5;UNIFORMES E EPI'S;jul;1;573,4095818;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;RESPIRADOR SEMI FACIAL;220230;RESPIRADOR/MASCARA SEMIFACIA;5;UNIFORMES E EPI'S;jan;268;788,3407483;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;RESPIRADOR SEMI FACIAL;220230;RESPIRADOR/MASCARA SEMIFACIA;5;UNIFORMES E EPI'S;fev;359;1061,714764;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;RESPIRADOR SEMI FACIAL;220230;RESPIRADOR/MASCARA SEMIFACIA;5;UNIFORMES E EPI'S;mar;445;1316,053121;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;RESPIRADOR SEMI FACIAL;220230;RESPIRADOR/MASCARA SEMIFACIA;5;UNIFORMES E EPI'S;abr;260;768,9299137;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;RESPIRADOR SEMI FACIAL;220230;RESPIRADOR/MASCARA SEMIFACIA;5;UNIFORMES E EPI'S;mai;52;153,7859839;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;RESPIRADOR SEMI FACIAL;220230;RESPIRADOR/MASCARA SEMIFACIA;5;UNIFORMES E EPI'S;jun;198;585,5697025;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;RESPIRADOR SEMI FACIAL;220230;RESPIRADOR/MASCARA SEMIFACIA;5;UNIFORMES E EPI'S;jul;-89;-263,2106239;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;RESPIRADOR SEMI FACIAL;936510;RESPIR/MASC SEMIFAC TIPO SEM;5;UNIFORMES E EPI'S;jan;1;113,359;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;RESPIRADOR SEMI FACIAL;936510;RESPIR/MASC SEMIFAC TIPO SEM;5;UNIFORMES E EPI'S;fev;2;226,718;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;RESPIRADOR SEMI FACIAL;936510;RESPIR/MASC SEMIFAC TIPO SEM;5;UNIFORMES E EPI'S;jul;2;248,322;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;VESTIMENTAS DE PROTE«√O CONTRA;525432;CAMISA MODELO UNISSEX CATEGO;5;UNIFORMES E EPI'S;jul;1;410,0317875;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;VESTIMENTAS DE PROTE«√O CONTRA;525435;CALCA CATEGORIA UNISSEX MATE;5;UNIFORMES E EPI'S;jul;2;971,33828;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;VESTIMENTAS DE PROTE«√O CONTRA;527601;CALCA CATEGORIA UNISSEX MATE;5;UNIFORMES E EPI'S;mar;1;493,5357143;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;VESTIMENTAS DE PROTE«√O CONTRA;527601;CALCA CATEGORIA UNISSEX MATE;5;UNIFORMES E EPI'S;mai;2;987,0714286;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;VESTIMENTAS DE PROTE«√O CONTRA;527601;CALCA CATEGORIA UNISSEX MATE;5;UNIFORMES E EPI'S;jul;1;495,2295918;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;VESTIMENTAS DE PROTE«√O CONTRA;527606;CAMISA MODELO UNISSEX CATEGO;5;UNIFORMES E EPI'S;mar;1;401,91;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;VESTIMENTAS DE PROTE«√O CONTRA;527606;CAMISA MODELO UNISSEX CATEGO;5;UNIFORMES E EPI'S;abr;2;803,82;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;VESTIMENTAS DE PROTE«√O CONTRA;527606;CAMISA MODELO UNISSEX CATEGO;5;UNIFORMES E EPI'S;mai;1;401,91;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;VESTIMENTAS DE PROTE«√O CONTRA;527606;CAMISA MODELO UNISSEX CATEGO;5;UNIFORMES E EPI'S;jul;-3;-1204,5225;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;VESTIMENTAS DE PROTE«√O CONTRA;527607;CAMISA MODELO UNISSEX CATEGO;5;UNIFORMES E EPI'S;mai;1;354,66;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;VESTIMENTAS DE PROTE«√O CONTRA;527655;CALCA CATEGORIA UNISSEX MATE;5;UNIFORMES E EPI'S;mar;1;435,5175;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;VESTIMENTAS DE PROTE«√O CONTRA;527655;CALCA CATEGORIA UNISSEX MATE;5;UNIFORMES E EPI'S;mai;0;0;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;INSTR. PESOS / MEDIDAS;PRESS√O;120435;"VACUOMETRO ANALOGICO;100MM;-";1;ALMOXARIFADO;jun;1;149,1333333;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;INSTR. PESOS / MEDIDAS;PRESS√O;472943;MANOMETRO MATERIAL ACO INOX ;3;MANUTEN«√O MECANICA;jan;8;2512,84;
787;ROLANDIA - INCUBATORIO;MATERIAIS GERAIS USO/CONSUMO;INSTR. PESOS / MEDIDAS;TEMPERATURA E UMIDADE;14649;TERM DIG F M 10A50C ASK28;3;MANUTEN«√O MECANICA;jul;1;84,121625;
