Mês Movimento;Cd Filial;Nm Filial;Cd Item;Nm Item;Cd Local Estoque;Ds Local Estoque;Qt Movimento;Vl Movimento;soma quantidade movimento
novembro;704;ROLANDIA - AB. AVES;389521;MOLA ESPECIFICO 30131287375;5;MANUTENÇÃO MECANICA;-36;-1365,522;-36
novembro;704;ROLANDIA - AB. AVES;389546;CORTINA ESPECIFICO 23357 REW;5;MANUTENÇÃO MECANICA;-25;-603,3791405;-25
novembro;704;ROLANDIA - AB. AVES;389588;RETENTOR ESPECIFICO 00174327;621;MANUTENÇÃO MECANICA;-1;-218,025;-1
novembro;704;ROLANDIA - AB. AVES;389761;CORRENTE ROL TIPO SIMPLES AC;5;MANUTENÇÃO MECANICA;-5;-680,9;-5
novembro;704;ROLANDIA - AB. AVES;389793;SELANTE BASE SILICONE COMPON;6;MANUTENÇÃO HIDRAULICA E CIVIL;-6;-59,4;-6
novembro;704;ROLANDIA - AB. AVES;389798;VALVULA ESFERA 2 VIAS TRIPAR;6;MANUTENÇÃO HIDRAULICA E CIVIL;-1;-194,08;-1
novembro;704;ROLANDIA - AB. AVES;389798;VALVULA ESFERA 2 VIAS TRIPAR;602;MANUTENÇÃO;-1;-194,08;-1
novembro;704;ROLANDIA - AB. AVES;389938;OLEO LUBRIFICANTE INDUSTRIAL;606;COMBUSTIVEIS E LUBRIFICANTES;-6;-8137,05;-6
novembro;704;ROLANDIA - AB. AVES;390212;CONECTOR COMPRESSAO TUBO/TUB;5;MANUTENÇÃO MECANICA;-14;-92,51999998;-14
novembro;704;ROLANDIA - AB. AVES;390790;DESINFETANTE DRY CLEAN DIVER;616;DETERGENTES INDUSTRIAIS;-24;-324,1513536;-24
novembro;704;ROLANDIA - AB. AVES;391046;TERMINAL COMPRESSAO PINO TUB;7;MANUTENÇÃO ELETRICA;-200;-30,473334;-200
novembro;704;ROLANDIA - AB. AVES;391046;TERMINAL COMPRESSAO PINO TUB;619;MANUTENÇÃO ELÉTRICA;-300;-41,9925;-300
novembro;704;ROLANDIA - AB. AVES;391201;PARAFUSO CABECA CILINDRICA P;5;MANUTENÇÃO MECANICA;-39;-7,91069487;-39
novembro;704;ROLANDIA - AB. AVES;391203;ELEMENTO ESPECIFICO 00703030;5;MANUTENÇÃO MECANICA;-1;-640,6483333;-1
novembro;704;ROLANDIA - AB. AVES;391205;ELEMENTO ESPECIFICO 00701630;5;MANUTENÇÃO MECANICA;-3;-2824,795;-3
novembro;704;ROLANDIA - AB. AVES;391214;SENSOR FOTOELETRICO REFERENC;7;MANUTENÇÃO ELETRICA;-8;-5431,248;-8
novembro;704;ROLANDIA - AB. AVES;391223;VALVULA ESFERA 2 VIAS TRIPAR;6;MANUTENÇÃO HIDRAULICA E CIVIL;-3;-472,584;-3
novembro;704;ROLANDIA - AB. AVES;391381;PLUG INDUSTRIAL MATERIAL CAR;7;MANUTENÇÃO ELETRICA;-9;-938,8534062;-9
novembro;704;ROLANDIA - AB. AVES;391381;PLUG INDUSTRIAL MATERIAL CAR;619;MANUTENÇÃO ELÉTRICA;-2;-378,755;-2
novembro;704;ROLANDIA - AB. AVES;391508;PROVETA GRADUADA MATERIAL CO;19;MATERIAIS DE LABORATÓRIO;-1;-69,295;-1
novembro;704;ROLANDIA - AB. AVES;391993;BICO ESPECIFICO 93024940 KAR;5;MANUTENÇÃO MECANICA;-4;-933,7421488;-4
novembro;704;ROLANDIA - AB. AVES;391998;ROLAMENTO ESPECIFICO 8906910;299;ITENS CRITICOS;-4;-132,9;-4
novembro;704;ROLANDIA - AB. AVES;392005;ROLO ESPECIFICO 07000010C064;299;ITENS CRITICOS;-2;-4603,6;-2
novembro;704;ROLANDIA - AB. AVES;392007;ANEL ESPECIFICO 890916015000;299;ITENS CRITICOS;-1;-69,19;-1
novembro;704;ROLANDIA - AB. AVES;392009;CHAVETA ESPECIFICO 891305015;299;ITENS CRITICOS;-1;-20,35;-1
novembro;704;ROLANDIA - AB. AVES;392010;RETENTOR ESPECIFICO 89346290;299;ITENS CRITICOS;-3;-94,27;-3
novembro;704;ROLANDIA - AB. AVES;392012;RETENTOR ESPECIFICO 89346390;299;ITENS CRITICOS;-1;-27,86;-1
novembro;704;ROLANDIA - AB. AVES;392019;EIXO ESPECIFICO 070000040133;299;ITENS CRITICOS;-1;-868,45;-1
novembro;704;ROLANDIA - AB. AVES;392032;ROLAMENTO ESPECIFICO 8906910;299;ITENS CRITICOS;-2;-122,29;-2
novembro;704;ROLANDIA - AB. AVES;392035;ANEL ESPECIFICO 893463900000;299;ITENS CRITICOS;-1;-32,3;-1
novembro;704;ROLANDIA - AB. AVES;392036;RETENTOR ESPECIFICO 89346390;299;ITENS CRITICOS;-1;-29,99;-1
novembro;704;ROLANDIA - AB. AVES;392562;SORO IDENTIFICACAO BACTERIAN;19;MATERIAIS DE LABORATÓRIO;-1;-1018,0339;-1
novembro;704;ROLANDIA - AB. AVES;392641;BLUSA EPI MODELO PROFISSIONA;11;UNIFORMES E EPI'S;-1;-78,929;-1
novembro;704;ROLANDIA - AB. AVES;392653;BLUSA EPI MODELO PROFISSIONA;11;UNIFORMES E EPI'S;-9;-747,261;-9
novembro;704;ROLANDIA - AB. AVES;392655;BLUSA EPI MODELO PROFISSIONA;11;UNIFORMES E EPI'S;-9;-803,178;-9
novembro;704;ROLANDIA - AB. AVES;392657;BLUSA EPI MODELO PROFISSIONA;11;UNIFORMES E EPI'S;-2;-170,71;-2
novembro;704;ROLANDIA - AB. AVES;392657;BLUSA EPI MODELO PROFISSIONA;605;UNIFORMES E EPI´S;-1;-87,07907334;-1
novembro;704;ROLANDIA - AB. AVES;392686;BLUSA EPI MODELO PROFISSIONA;11;UNIFORMES E EPI'S;-5;-469,09;-5
novembro;704;ROLANDIA - AB. AVES;392689;BLUSA EPI MODELO PROFISSIONA;11;UNIFORMES E EPI'S;-6;-547,962;-6
novembro;704;ROLANDIA - AB. AVES;392713;CALCA EPI PROFISSIONAL UNISS;11;UNIFORMES E EPI'S;-3;-188,4226125;-3
novembro;704;ROLANDIA - AB. AVES;392714;CALCA EPI PROFISSIONAL UNISS;11;UNIFORMES E EPI'S;-1;-61,41166667;-1
novembro;704;ROLANDIA - AB. AVES;392719;CALCA EPI PROFISSIONAL UNISS;605;UNIFORMES E EPI´S;-1;-76,01;-1
novembro;704;ROLANDIA - AB. AVES;392754;BLUSA EPI MODELO PROFISSIONA;11;UNIFORMES E EPI'S;-10;-885,9023333;-10
novembro;704;ROLANDIA - AB. AVES;393137;BARRA NAO METALICA CIRCULAR;5;MANUTENÇÃO MECANICA;-2;-406,595;-2
novembro;704;ROLANDIA - AB. AVES;393182;BARRA METALICA SECCAO CIRCUL;5;MANUTENÇÃO MECANICA;-1;-569,74;-1
novembro;704;ROLANDIA - AB. AVES;393225;RETENTOR ESPECIFICO 841030 H;618;ESTOQUE SALSICHA;-4;-702,124;-4
novembro;704;ROLANDIA - AB. AVES;393237;ROLAMENTO ESPECIFICO 8906940;299;ITENS CRITICOS;-2;-684,72;-2
novembro;704;ROLANDIA - AB. AVES;393769;REBITE ABERTO CAB REDO MATER;5;MANUTENÇÃO MECANICA;-750;-220,6965501;-750
novembro;704;ROLANDIA - AB. AVES;393814;BUCHA ESPECIFICO 89060022100;299;ITENS CRITICOS;-8;-276;-8
novembro;704;ROLANDIA - AB. AVES;393882;ANEL ELASTICO EIXO NORMATIZA;5;MANUTENÇÃO MECANICA;-2;-4,46666668;-2
novembro;704;ROLANDIA - AB. AVES;394406;VASSOURA MATERIAL NYLON CABO;12;MATERIAIS DE LIMPEZA;-26;-484,80525;-26
novembro;704;ROLANDIA - AB. AVES;394659;EIXO ESPECIFICO 070000000113;299;ITENS CRITICOS;-1;-763,71;-1
novembro;704;ROLANDIA - AB. AVES;395009;LIXA FOLHA TIPO FERRO GRANA;5;MANUTENÇÃO MECANICA;-20;-89,456;-20
novembro;704;ROLANDIA - AB. AVES;395905;CINTO PARAQUEDISTA PARAQUEDI;605;UNIFORMES E EPI´S;1;396,852;1
novembro;704;ROLANDIA - AB. AVES;396205;RODO MATERIAL BASE ALUMINIO ;12;MATERIAIS DE LIMPEZA;-4;-184,5328572;-4
novembro;704;ROLANDIA - AB. AVES;396265;RETENTOR BRG MATERIAL BORRAC;5;MANUTENÇÃO MECANICA;-53;-526,3709175;-53
novembro;704;ROLANDIA - AB. AVES;396338;PRENSA CABO POLICLORETO VINI;7;MANUTENÇÃO ELETRICA;-4;-39,09785716;-4
novembro;704;ROLANDIA - AB. AVES;396641;CHAVETA MATERIAL ACO CARBONO;5;MANUTENÇÃO MECANICA;-8;-362,1083333;-8
novembro;704;ROLANDIA - AB. AVES;396664;DISJUNTOR B UNIPOPLAR 5SX1 1;7;MANUTENÇÃO ELETRICA;-1;-17,254;-1
novembro;704;ROLANDIA - AB. AVES;397020;ESTILETE ESPECIFICO NB1010BP;299;ITENS CRITICOS;-4;-247,0226666;-4
novembro;704;ROLANDIA - AB. AVES;397351;SELANTE BASE POLIURETANO COM;5;MANUTENÇÃO MECANICA;-11;-302,72;-11
novembro;704;ROLANDIA - AB. AVES;397351;SELANTE BASE POLIURETANO COM;602;MANUTENÇÃO;-3;-82,56;-3
novembro;704;ROLANDIA - AB. AVES;398522;CANETA ESFERO MEDIA AZUL PON;14;MATERIAIS ADMINISTRATIVOS;-86;-73,1;-86
novembro;704;ROLANDIA - AB. AVES;398594;ABRACADEIRA S/FIM AI304 NATU;5;MANUTENÇÃO MECANICA;-10;-112,1133334;-10
novembro;704;ROLANDIA - AB. AVES;398647;CANETA QUADRO BRANCO ESCRITA;14;MATERIAIS ADMINISTRATIVOS;-1;-6,91;-1
novembro;704;ROLANDIA - AB. AVES;399442;ROLAMENTO RIGIDO ESFERA 6207;5;MANUTENÇÃO MECANICA;-31;-962,4710728;-31
novembro;704;ROLANDIA - AB. AVES;399532;ADESIVO INDUSTRIAL CONTAT BI;5;MANUTENÇÃO MECANICA;-2;-31,76;-2
novembro;704;ROLANDIA - AB. AVES;399735;ANTI EMBACANTE CARBO VISION;605;UNIFORMES E EPI´S;-2;-101,368;-2
novembro;704;ROLANDIA - AB. AVES;399996;RETENTOR ESPECIFICO 0012740X;621;MANUTENÇÃO MECANICA;-3;-103,0475;-3
novembro;704;ROLANDIA - AB. AVES;400223;VALVULA REGULAD FLU UNIDIREC;6;MANUTENÇÃO HIDRAULICA E CIVIL;-9;-123,759;-9
novembro;704;ROLANDIA - AB. AVES;400243;"RODA;TM EQUIPAMENTOS/NRE9";5;MANUTENÇÃO MECANICA;-2;-153,1321487;-2
novembro;704;ROLANDIA - AB. AVES;400274;PARAFUSO CAB SEX TIPO PD ENC;5;MANUTENÇÃO MECANICA;-35;-53,50766155;-35
novembro;704;ROLANDIA - AB. AVES;400275;ROLAMENTO AUTOCOMPENSADOR RO;5;MANUTENÇÃO MECANICA;-1;-338,8262425;-1
novembro;704;ROLANDIA - AB. AVES;400339;"BOTAO COMANDO;COG;VM;S/CONT;";619;MANUTENÇÃO ELÉTRICA;-2;-963,33;-2
novembro;704;ROLANDIA - AB. AVES;400762;CONECTOR COTOVELO MACHO GIRA;6;MANUTENÇÃO HIDRAULICA E CIVIL;-7;-31,09342884;-7
novembro;704;ROLANDIA - AB. AVES;400809;ABRACADEIRA SPT MATERIAL ACO;5;MANUTENÇÃO MECANICA;-2;-148,2533333;-2
novembro;704;ROLANDIA - AB. AVES;402408;VALVULA REGULAD FLU UNIDIREC;6;MANUTENÇÃO HIDRAULICA E CIVIL;-3;-41,865;-3
novembro;704;ROLANDIA - AB. AVES;402429;MORDACA ESPECIFICO 208900200;299;ITENS CRITICOS;-1;-6720,45;-1
novembro;704;ROLANDIA - AB. AVES;402471;MEIO CULTURA SUBSTANCIA AGAR;19;MATERIAIS DE LABORATÓRIO;-15;-997,66215;-15
novembro;704;ROLANDIA - AB. AVES;402475;CILINDRO ESPECIFICO 2012 PLA;299;ITENS CRITICOS;-1;-512,56375;-1
novembro;704;ROLANDIA - AB. AVES;402735;SAL GROSSO COMPOSICAO S/IODO;9;PRODUTOS QUIMICOS INDUSTRIAIS;-8150;-6172,441324;-8150
novembro;704;ROLANDIA - AB. AVES;402756;"TALABARTE ""Y"" MATERIAL CADAR";11;UNIFORMES E EPI'S;-1;-244,34;-1
novembro;704;ROLANDIA - AB. AVES;402756;"TALABARTE ""Y"" MATERIAL CADAR";605;UNIFORMES E EPI´S;1;188,3850695;1
novembro;704;ROLANDIA - AB. AVES;402780;PROTETOR SOLAR PROTECAO RAIO;11;UNIFORMES E EPI'S;-1;-33,14148066;-1
novembro;704;ROLANDIA - AB. AVES;402917;GRAXA COR BEGE BASE OLEO MIN;10;COMBUSTIVEIS E LUBRIFICANTES;-2;-2129,08;-2
novembro;704;ROLANDIA - AB. AVES;402978;ESPONJA LIMPEZA TIPO PESADA;607;HIGIENE E LIMPEZA;-700;-1438,630001;-700
novembro;704;ROLANDIA - AB. AVES;403882;PARAFUSO ESPECIFICO 89086401;299;ITENS CRITICOS;-1;-6,6;-1
novembro;704;ROLANDIA - AB. AVES;403883;ARRUELA ESPECIFICO 890907015;299;ITENS CRITICOS;-1;-3,03;-1
novembro;704;ROLANDIA - AB. AVES;403979;TINTA SPRAY SINTETICA BRILHA;6;MANUTENÇÃO HIDRAULICA E CIVIL;-34;-596,7611705;-34
novembro;704;ROLANDIA - AB. AVES;404268;LIVRO ATA CAPA DURA COR PRET;14;MATERIAIS ADMINISTRATIVOS;-3;-34,90216449;-3
novembro;704;ROLANDIA - AB. AVES;404399;PARAFUSO CAB SEX TIPO PD ENC;5;MANUTENÇÃO MECANICA;-26;-73,15508306;-26
novembro;704;ROLANDIA - AB. AVES;404648;BUCHA ESPECIFICO 002580608 I;299;ITENS CRITICOS;-56;-1425,79264;-56
novembro;704;ROLANDIA - AB. AVES;404721;LAMINA SERRA MANUAL RIGIDO A;5;MANUTENÇÃO MECANICA;-3;-25,68349999;-3
novembro;704;ROLANDIA - AB. AVES;404744;FACA ESPECIFICO 10022173681;5;MANUTENÇÃO MECANICA;-1;-394,0525;-1
novembro;704;ROLANDIA - AB. AVES;404896;POLIMERO ANIONICO SOLIDO GRA;9;PRODUTOS QUIMICOS INDUSTRIAIS;-1775;-31165,06049;-1775
novembro;704;ROLANDIA - AB. AVES;404966;PORCA SEXTAVADA MATERIAL ACO;5;MANUTENÇÃO MECANICA;-98;-186,2;-98
novembro;704;ROLANDIA - AB. AVES;404986;PARAFUSO CAB SEX TIPO PD ENC;5;MANUTENÇÃO MECANICA;-20;-45,5111111;-20
novembro;704;ROLANDIA - AB. AVES;405458;"EIXO;ISHIDA/000064322938";299;ITENS CRITICOS;-3;-771,7619131;-3
novembro;704;ROLANDIA - AB. AVES;405459;"EIXO;ISHIDA/000064229643";299;ITENS CRITICOS;-3;-771,7619131;-3
novembro;704;ROLANDIA - AB. AVES;405541;NIPLE COMUM/DUPLO FE MALE GF;6;MANUTENÇÃO HIDRAULICA E CIVIL;-6;-81,34909092;-6
novembro;704;ROLANDIA - AB. AVES;405565;TE TUBO METALICO REDUCAO 90°;6;MANUTENÇÃO HIDRAULICA E CIVIL;-1;-21,79867743;-1
novembro;704;ROLANDIA - AB. AVES;405570;LUVA TUBO METALICO CONVENCIO;6;MANUTENÇÃO HIDRAULICA E CIVIL;-1;-34,85833333;-1
novembro;704;ROLANDIA - AB. AVES;405573;TE TUBO METALICO 90° FERRO M;6;MANUTENÇÃO HIDRAULICA E CIVIL;-1;-0,9705;-1
novembro;704;ROLANDIA - AB. AVES;405955;CHAVETA ESPECIFICO 891304015;299;ITENS CRITICOS;-1;-15,06;-1
novembro;704;ROLANDIA - AB. AVES;406044;CONEXAO HIDRAULICA PNEUMATIC;6;MANUTENÇÃO HIDRAULICA E CIVIL;-2;-31,33;-2
novembro;704;ROLANDIA - AB. AVES;406133;ANEL ESPECIFICO 893469900000;299;ITENS CRITICOS;-1;-39,34;-1
novembro;704;ROLANDIA - AB. AVES;406134;RODA ESPECIFICO 07000000H015;299;ITENS CRITICOS;-2;-1219,4;-2
novembro;704;ROLANDIA - AB. AVES;406355;REGUA GRADUADA MATERIAL ACO;14;MATERIAIS ADMINISTRATIVOS;-5;-45,65;-5
novembro;704;ROLANDIA - AB. AVES;406471;OLEO LUBRIFICANTE INDUSTRIAL;10;COMBUSTIVEIS E LUBRIFICANTES;-2;-1399,99;-2
novembro;704;ROLANDIA - AB. AVES;407066;OLEO LUBRIFICANTE INDUSTRIAL;10;COMBUSTIVEIS E LUBRIFICANTES;-1;-527,8;-1
novembro;704;ROLANDIA - AB. AVES;407928;ABRACADEIRA S/FIM SAE1020 SE;5;MANUTENÇÃO MECANICA;-5;-9,348;-5
novembro;704;ROLANDIA - AB. AVES;408332;PARAFUSO CABECA CILINDRICA P;5;MANUTENÇÃO MECANICA;-10;-7,9936336;-10
novembro;704;ROLANDIA - AB. AVES;408424;PAPEL IMPRESSAO TIPO COMUM /;14;MATERIAIS ADMINISTRATIVOS;-2;-63,24;-2
novembro;704;ROLANDIA - AB. AVES;408426;PAPEL IMPRESSAO TIPO COMUM /;14;MATERIAIS ADMINISTRATIVOS;-2;-65;-2
novembro;704;ROLANDIA - AB. AVES;408770;RETENTOR BRG MATERIAL BORRAC;5;MANUTENÇÃO MECANICA;-8;-247,1347692;-8
novembro;704;ROLANDIA - AB. AVES;408883;OLEO LUBRIFICANTE INDUSTRIAL;10;COMBUSTIVEIS E LUBRIFICANTES;-1;-296,19;-1
novembro;704;ROLANDIA - AB. AVES;409134;LEGUMES CHAMPIGNON CONSERVA;17;REFEITORIO;-12;-455,1112415;-12
novembro;704;ROLANDIA - AB. AVES;409134;LEGUMES CHAMPIGNON CONSERVA;625;REFEITORIO;-1;-37,95;-1
novembro;704;ROLANDIA - AB. AVES;409292;DOCE FALSA CEREJA CALDA EMBA;17;REFEITORIO;-3;-124,1628;-3
novembro;704;ROLANDIA - AB. AVES;409320;CONDIMENTO ESPECIARIA FOLHAS;17;REFEITORIO;-3;-25,44;-3
novembro;704;ROLANDIA - AB. AVES;409377;CONDIMENTO ESPECIARIA ALHO D;625;REFEITORIO;5;90,42105275;5
novembro;704;ROLANDIA - AB. AVES;409675;EXTRATO TOMATE EMBALAGEM 4,1;17;REFEITORIO;-242;-5808;-242
novembro;704;ROLANDIA - AB. AVES;409675;EXTRATO TOMATE EMBALAGEM 4,1;625;REFEITORIO;-28;-808,7226804;-28
novembro;704;ROLANDIA - AB. AVES;409688;DISCO DESBASTE OXIDO ALUMINI;5;MANUTENÇÃO MECANICA;-5;-66,95414285;-5
novembro;704;ROLANDIA - AB. AVES;409744;DOCE UVA (SOBREMESA) CREMOSO;17;REFEITORIO;-15;-441,8256143;-15
novembro;704;ROLANDIA - AB. AVES;409744;DOCE UVA (SOBREMESA) CREMOSO;625;REFEITORIO;-12;-353,4688811;-12
novembro;704;ROLANDIA - AB. AVES;409750;VINAGRE ALCOOL COLORIDO EMBA;17;REFEITORIO;-255;-453,9234649;-255
novembro;704;ROLANDIA - AB. AVES;409750;VINAGRE ALCOOL COLORIDO EMBA;625;REFEITORIO;-44;-79,19695627;-44
novembro;704;ROLANDIA - AB. AVES;410074;CHOCOLATE GRANULADO PRETO EM;17;REFEITORIO;-8;-137,4291555;-8
novembro;704;ROLANDIA - AB. AVES;410074;CHOCOLATE GRANULADO PRETO EM;625;REFEITORIO;-2;-33,31657143;-2
novembro;704;ROLANDIA - AB. AVES;410087;CEPA MICROBIANA MICROORGANIS;19;MATERIAIS DE LABORATÓRIO;-1;-1584,9;-1
novembro;704;ROLANDIA - AB. AVES;410334;CONDIMENTO ESPECIARIA ACAFRA;17;REFEITORIO;-25;-352,2682812;-25
novembro;704;ROLANDIA - AB. AVES;410334;CONDIMENTO ESPECIARIA ACAFRA;625;REFEITORIO;5;70,41333335;5
novembro;704;ROLANDIA - AB. AVES;410335;"KETCHUP;GALAO 3,1KG";17;REFEITORIO;-38;-408,0761597;-38
novembro;704;ROLANDIA - AB. AVES;410336;CONDIMENTO ESPECIARIA PIMENT;17;REFEITORIO;-20;-178,1420838;-20
novembro;704;ROLANDIA - AB. AVES;410386;SLIP SHEETS MATERIAL PAPEL K;100;LINHA DE PRODUCAO;9,3899;134,1412944;9,3899
novembro;704;ROLANDIA - AB. AVES;410706;CABO RODO MATERIAL ALUMINIO;607;HIGIENE E LIMPEZA;-27;-511,9797193;-27
novembro;704;ROLANDIA - AB. AVES;410890;LIXA FOLHA TIPO FERRO GRANA;5;MANUTENÇÃO MECANICA;-16;-48,22827792;-16
novembro;704;ROLANDIA - AB. AVES;411079;OLEO LUBRIFICANTE INDUSTRIAL;10;COMBUSTIVEIS E LUBRIFICANTES;-6;-1992,77372;-6
novembro;704;ROLANDIA - AB. AVES;411232;SORO IDENTIFICACAO BACTERIAN;19;MATERIAIS DE LABORATÓRIO;-1;-857,81;-1
novembro;704;ROLANDIA - AB. AVES;411255;GELATINA PO UVA TRADICIONAL;17;REFEITORIO;-120;-803,6613192;-120
novembro;704;ROLANDIA - AB. AVES;411258;GELATINA PO ABACAXI TRADICIO;17;REFEITORIO;-340;-2276,550461;-340
novembro;704;ROLANDIA - AB. AVES;411259;GELATINA PO PESSEGO TRADICIO;17;REFEITORIO;-140;-937,5248064;-140
novembro;704;ROLANDIA - AB. AVES;411828;"BUCHA;TECTRU/EVI0003879C";5;MANUTENÇÃO MECANICA;-4;-4240,444;-4
novembro;704;ROLANDIA - AB. AVES;411831;CORTADOR ESPECIFICO EVI00038;5;MANUTENÇÃO MECANICA;-3;-3276,575;-3
novembro;704;ROLANDIA - AB. AVES;411856;ABRACADEIRA METALICA BI PART;5;MANUTENÇÃO MECANICA;-11;-104,5;-11
novembro;704;ROLANDIA - AB. AVES;412658;HIDROXIDO CALCIO SUSPENCAO G;9;PRODUTOS QUIMICOS INDUSTRIAIS;-45500;-84618,625;-45500
novembro;704;ROLANDIA - AB. AVES;412750;ROLAMENTO ESPECIFICO 835829;618;ESTOQUE SALSICHA;-2;-399,4625;-2
novembro;704;ROLANDIA - AB. AVES;413163;EIXO ESPECIFICO 07000010C077;299;ITENS CRITICOS;-8;-1527,32;-8
novembro;704;ROLANDIA - AB. AVES;413341;"ROLAMENTO AUTOCOMP ROLOS;90X";5;MANUTENÇÃO MECANICA;-1;-776,645;-1
novembro;704;ROLANDIA - AB. AVES;414208;LEGUMES BATATA CONGELADA PAL;17;REFEITORIO;-298,5;-4447,65;-298,5
novembro;704;ROLANDIA - AB. AVES;414760;TOMADA UNIVERSAL 2P 10A 250V;7;MANUTENÇÃO ELETRICA;-2;-23,86136364;-2
novembro;704;ROLANDIA - AB. AVES;414808;LIMPADOR VEJA MULTIUSO RECKI;607;HIGIENE E LIMPEZA;-26;-184,0036765;-26
novembro;704;ROLANDIA - AB. AVES;414811;CARNE BOVINA CAPA CONTRA FIL;17;REFEITORIO;-132,0066;-3935,29599;-132,0066
novembro;704;ROLANDIA - AB. AVES;414811;CARNE BOVINA CAPA CONTRA FIL;625;REFEITORIO;-57;-1704,80615;-57
novembro;704;ROLANDIA - AB. AVES;414896;ADESIVO INDUSTRIAL INSTAN BI;5;MANUTENÇÃO MECANICA;-1;-56,48458333;-1
novembro;704;ROLANDIA - AB. AVES;415890;ROLAMENTO RIGIDO ESFERA 6209;5;MANUTENÇÃO MECANICA;-1;-1049,230417;-1
novembro;704;ROLANDIA - AB. AVES;416147;PINO ESPECIFICO JU27XX00IX11;5;MANUTENÇÃO MECANICA;-2;-316,3127273;-2
novembro;704;ROLANDIA - AB. AVES;416251;OLEO LUBRIFICANTE INDUSTRIAL;606;COMBUSTIVEIS E LUBRIFICANTES;-1;-1626,865;-1
novembro;704;ROLANDIA - AB. AVES;416394;PAPEL HIGIENICO FOLHA SIMPLE;12;MATERIAIS DE LIMPEZA;-1744;-20841,30735;-1744
novembro;704;ROLANDIA - AB. AVES;416394;PAPEL HIGIENICO FOLHA SIMPLE;607;HIGIENE E LIMPEZA;-152;-1795,920724;-152
novembro;704;ROLANDIA - AB. AVES;417272;ELO ESPECIFICO 526579 STORK;299;ITENS CRITICOS;-16;-1676,284367;-16
novembro;704;ROLANDIA - AB. AVES;417818;MODULO COMUNICACAO PROTOCOLO;299;ITENS CRITICOS;0;0;0
novembro;704;ROLANDIA - AB. AVES;417932;TERMINAL ELETRICO TIPO COMPR;7;MANUTENÇÃO ELETRICA;-30;-75,36;-30
novembro;704;ROLANDIA - AB. AVES;418227;LACRE SEGURANCA ESCADA MATER;13;AUXILIARES DA INDUSTRIA;-1200;-243,293792;-1200
novembro;704;ROLANDIA - AB. AVES;418505;ANEL MATERIAL ACO INOX USO R;299;ITENS CRITICOS;-6;-126;-6
novembro;704;ROLANDIA - AB. AVES;419287;PANO ALVEJADO MATERIAL 90% A;12;MATERIAIS DE LIMPEZA;-416;-1448,004731;-416
novembro;704;ROLANDIA - AB. AVES;419494;LIMPADOR LIMPA CONTATO ELETR;7;MANUTENÇÃO ELETRICA;-7;-210,28;-7
novembro;704;ROLANDIA - AB. AVES;419494;LIMPADOR LIMPA CONTATO ELETR;619;MANUTENÇÃO ELÉTRICA;-5;-143,8666667;-5
novembro;704;ROLANDIA - AB. AVES;420279;CONTATOR PRINCIPAL TRIPOLAR ;7;MANUTENÇÃO ELETRICA;-1;-377,8175;-1
novembro;704;ROLANDIA - AB. AVES;420569;"ROLAMENTO;SEW/105228";602;MANUTENÇÃO;-1;-54,74;-1
novembro;704;ROLANDIA - AB. AVES;420698;OLEO COMBUSTIVEL TIPO OLEO B;608;COMBUSTIVEIS / AUX. PRODUCAO;-77,096;-342435,9478;-77,096
novembro;704;ROLANDIA - AB. AVES;420760;CONECTOR RETO MACHO MATERIAL;6;MANUTENÇÃO HIDRAULICA E CIVIL;-2;-15,35053764;-2
novembro;704;ROLANDIA - AB. AVES;420778;CONECTOR RETO MACHO MATERIAL;6;MANUTENÇÃO HIDRAULICA E CIVIL;-2;-15,182375;-2
novembro;704;ROLANDIA - AB. AVES;421188;FEIJAO TIPO FEIJAO FRADINHO ;17;REFEITORIO;-8;-102,96;-8
novembro;704;ROLANDIA - AB. AVES;421188;FEIJAO TIPO FEIJAO FRADINHO ;625;REFEITORIO;-8;-112,2211903;-8
novembro;704;ROLANDIA - AB. AVES;421308;CONECTOR TEE MATERIAL TERMOP;6;MANUTENÇÃO HIDRAULICA E CIVIL;-10;-126,692;-10
novembro;704;ROLANDIA - AB. AVES;421316;CONECTOR TEE MATERIAL PLASTI;5;MANUTENÇÃO MECANICA;-15;-103,9653727;-15
novembro;704;ROLANDIA - AB. AVES;421316;CONECTOR TEE MATERIAL PLASTI;602;MANUTENÇÃO;-10;-79,205614;-10
novembro;704;ROLANDIA - AB. AVES;421355;ADESIVO ANAEROBICO BASE DIME;5;MANUTENÇÃO MECANICA;-1;-249,0776667;-1
novembro;704;ROLANDIA - AB. AVES;421409;BLOCO CONTATO TENSAO 240V CO;7;MANUTENÇÃO ELETRICA;-2;-154,0773333;-2
novembro;704;ROLANDIA - AB. AVES;421562;ANEL RETENCAO MATERIAL ACO I;299;ITENS CRITICOS;-2;-28,82;-2
novembro;704;ROLANDIA - AB. AVES;421600;FD AUT PDO S/IMP 567X370X100;100;LINHA DE PRODUCAO;-128581;-164414,3598;-128581
novembro;704;ROLANDIA - AB. AVES;421706;BIORREMEDIADOR ESTADO FISICO;9;PRODUTOS QUIMICOS INDUSTRIAIS;-36;-2417,23491;-36
novembro;704;ROLANDIA - AB. AVES;422420;RETENTOR MATERIAL COMPOSTO B;621;MANUTENÇÃO MECANICA;-1;-45,5675;-1
novembro;704;ROLANDIA - AB. AVES;423446;AZEITONA VERDE S/RECHEIO TRA;17;REFEITORIO;-46;-2530;-46
