Cd Empresa;Cd Filial;Nm Filial;Tipo Local;Cd Local;Ds Local Estoque;Cd Item;Nome do Item Resumido ;Nome do Item Detalhado;Cd Unidade Medida;Cd Grupo;Nm Grupo;Cd Subgrupo;Nm Subgrupo;Cd Classe;Nm Classe;Qt Saldo Atual;Vl Custo Unitario Atual;Vl Saldo Atual;Qt Maximo;Qt Minimo;Qt Previsao Consumo;Cd Reparticao;Cd Prateleira;Cd Divisao
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;905067;"FILTRO;MUNTERS/DHME3242";FILTROMUNTERSDHME3242;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;3;516,1166667;1548,35;3;1;;C4;4;2
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;905274;"ACOPLAMENTO;PROVISUR/1000902";ACOPLAMENTOPROVISUR1000902;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;1;10673,8904;10673,8904;0;0;0;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;905288;"RELE SEGURANCA;3NA1NF;24VCC/";RELE SEGURANCA3NA1NF24VCCVCA5ASIEMENS3SK11111AB030;UN;2;MATERIAIS GERAIS USO/CONSUMO;2;PECAS REPOSICAO ELETRICA;9;RELES;1;1469,465;1469,465;0;0;;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;905320;"ANEL;PROVISUR/701693";ANELPROVISUR701693;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;4;10,95058269;43,80233076;2;1;;B;2;2
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;905383;"ANEL;JBT JOHN BEAN/553030340";ANELJBT JOHN BEAN5530303401;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;2;263,53;527,06;0;0;;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;905511;"REGULADOR;COZZINI/050030031";REGULADORCOZZINI050030031;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;4;469,17;1876,68;2;1;0;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;905530;"FILTRO;ATLAS COPCO/102890884";FILTROATLAS COPCO1028908840;CJ;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;1;1935,23;1935,23;0;0;;G;2;1
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;905981;"ANEL;FESSMANN/1054879";ANELFESSMANN1054879;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;1;29,05;29,05;1;1;;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;906013;"FLANGE;COZZINI/030010710";FLANGECOZZINI030010710;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;2;4707,765;9415,53;2;1;0;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;906304;"PLACA;TORFRESMA/3446223";PLACATORFRESMA3446223;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;1;5687,603281;5687,603281;0;0;;F;3;2
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;906357;"POLIA;COZZINI/030030563";POLIACOZZINI030030563;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;1;13384,01;13384,01;2;1;0;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;907234;"VENTOSA;TORFRESMA/295993";VENTOSATORFRESMA295993;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;13;2300,9295;29912,0835;1;1;;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;907914;"MODULO;SANGATI/CM6002014";MODULOSANGATICM6002014;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;2;14629,765;29259,53;1;1;;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;907919;"ROTOR;COZZINI/EKQ1107";ROTORCOZZINIEKQ1107;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;1;4568,01;4568,01;1;1;0;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;908114;"CONTATOR TRIPOLAR;265A;250-5";CONTATOR TRIPOLAR265A250500VALLEN BRADLEY100SE265KN12C;UN;2;MATERIAIS GERAIS USO/CONSUMO;2;PECAS REPOSICAO ELETRICA;6;CONTATORES;1;11310,37;11310,37;1;1;;G;3;4
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;908675;"CONEXAO;JBT MAREL/3214505";CONEXAOJBT MAREL3214505;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;9;55,55555556;500;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;908884;"BASE RELE;ENC TRILHO DIN;WEG";BASE RELEENC TRILHO DINWEGBF272D;UN;2;MATERIAIS GERAIS USO/CONSUMO;2;PECAS REPOSICAO ELETRICA;9;RELES;1;33,21;33,21;0;0;;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;908890;"CILINDRO PNEUM;3POL;3/8NPT;B";CILINDRO PNEUM3POL38NPTBIMBASS7011DXPW;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;29;CILINDROS;2;13590,55;27181,1;0;0;;I;2;3
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;908947;"VALVULA;FESSMANN/1055637";VALVULAFESSMANN1055637;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;1;1729,73;1729,73;2;1;0;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;908985;"BUCHA;TORFRESMA/3039842";BUCHATORFRESMA3039842;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;4;899,7749424;3599,099769;0;0;;F;1;4
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;908987;"TALISCA;TORFRESMA/3040003";TALISCATORFRESMA3040003;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;10;81,298;812,98;0;0;;G;1;4
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;909098;"MOLA;JBT JOHN BEAN/1015803X0";MOLAJBT JOHN BEAN1015803X03;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;2;775,48;1550,96;0;0;;G;2;4
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;909121;"ATUADOR C/GUIA LINEAR;32MM;1";ATUADOR CGUIA LINEAR32MM150MMSMCMGPM32150A;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;29;CILINDROS;2;2197,985;4395,97;0;0;0;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;909599;JOGO MANCAL P/ BOMBA OLEO M5;JOGO MANCAL P BOMBA OLEO M50P COD 113495006 MYCON;PC;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;8;BUCHAS E MANCAIS;1;2988,12;2988,12;0;0;;C5;4;3
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;909674;"ESCOVA;FESSMANN/1060926";ESCOVAFESSMANN1060926;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;10;4415,257892;44152,57892;0;0;;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;909706;"ROLAMENTO;SEMIL/317099900310";ROLAMENTOSEMIL317099900310;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;2;63,095;126,19;2;1;;C7;2;4
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;909733;"MOTOREDUTOR;4KW;220/380V;176";MOTOREDUTOR4KW220380V1769381SEWKA47DRN112M4BE5TFEK8C;UN;2;MATERIAIS GERAIS USO/CONSUMO;2;PECAS REPOSICAO ELETRICA;4;MOTORES E REDUTORES;1;24975,3;24975,3;1;1;0;A;1;4
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;910480;"ELEMENTO FILTRANTE;CARTUCHO;";ELEMENTO FILTRANTECARTUCHOPAGUAOLEOPARKERFR24L010;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;3;FILTROS                       ;2;378,11;756,22;1;1;;C4;1;4
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;910830;HASTE DO SISTEMA DE TRANSFER;HASTE DO SISTEMA DE TRANSFERENCIA STORK TRDE NT COD 3923494;PC;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;21;PECAS EQUIPAMENTO PRODUCAO    ;7;41,83801911;292,8661338;0;0;;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;910899;"CHAVE;MAREL/554905";CHAVEMAREL554905;PC;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;2;ACIONAMENTOS E TRANSPORTE     ;3;3632,599967;10897,7999;0;0;;GR;1;1
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;910981;"VEDAÇAO;FESSMANN/8839141";VEDAÇAOFESSMANN8839141;CJ;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;2;160,8149962;321,6299923;2;1;0;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;911214;"SIRENE AUDIOVISUAL;VM;90DB;1";SIRENE AUDIOVISUALVM90DB1725VCCAUTRONICABBQ230IP;UN;2;MATERIAIS GERAIS USO/CONSUMO;2;PECAS REPOSICAO ELETRICA;1;ELETRICOS                     ;6;1633,552786;9801,316714;0;0;;J;2;3
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;911276;"MODULO;SMC/IDGEL30A";MODULOSMCIDGEL30A;CJ;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;2;2022,045;4044,09;0;0;;G;3;3
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;911832;"AJUSTADOR;FESSMANN/1062058";AJUSTADORFESSMANN1062058;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;1;8290,469798;8290,469798;1;1;;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;911853;"SELO;PROVISUR/0241400";SELOPROVISUR0241400;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;1;2255,41905;2255,41905;3;1;;B;1;1
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;911925;ROLAMENTO ESPECIFICO 822759;ROLAMENTO ESPECIFICO 822759 HANDTMANN;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;8;171,21875;1369,75;2;1;0;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;912260;"TAMPAO;COZZINI/DWGA1020";TAMPAOCOZZINIDWGA1020;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;2;41,48;82,96;2;1;0;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;912721;"CABO P/SENSOR;8X0,25MM2;ISOL";CABO PSENSOR8X025MM2ISOL TPUCOB PURPRETOCINZA10M;UN;2;MATERIAIS GERAIS USO/CONSUMO;2;PECAS REPOSICAO ELETRICA;19;CABOS ELETRICOS;3;405,664;1216,992;4;2;;C6;4;5
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;912767;"BUCHA;PROVISUR/1021106";BUCHAPROVISUR1021106;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;3;1656,306267;4968,9188;0;0;0;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;912838;"FLANGE;COZZINI/SPXXX403A";FLANGECOZZINISPXXX403A;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;2;971,16;1942,32;2;1;0;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;913130;"FLANGE;FESSMANN/2017690";FLANGEFESSMANN2017690;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;2;112,3349973;224,6699945;2;1;0;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;914440;"ROLAMENTO;PROVISUR/169473";ROLAMENTOPROVISUR169473;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;2;39894,87797;79789,75593;1;1;0;M;1;7
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;914601;"SUPRESSOR P/CONTATOR;SIEMENS";SUPRESSOR PCONTATORSIEMENS3RT29261ER00;UN;2;MATERIAIS GERAIS USO/CONSUMO;2;PECAS REPOSICAO ELETRICA;6;CONTATORES;1;89,33;89,33;0;0;;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;915161;"CHAVE COMUTADORA;LIGA/DESLIG";CHAVE COMUTADORALIGADESLIGA3 POLOS690V32A;UN;2;MATERIAIS GERAIS USO/CONSUMO;2;PECAS REPOSICAO ELETRICA;7;CHAVES;3;375,62;1126,86;0;0;;F;2;1
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;915164;"DISCO;WEILER/1071022";DISCOWEILER1071022;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;6;4423,270333;26539,622;0;0;;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;915445;"MODULO ELETRONICO;16 SAIDAS;";MODULO ELETRONICO16 SAIDASSIEMENS6ES72221BH320XB0;UN;2;MATERIAIS GERAIS USO/CONSUMO;2;PECAS REPOSICAO ELETRICA;8;MODULOS;1;1666,76;1666,76;0;0;0;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;915510;"VEDAÇAO;COZZINI/SS204W01B";VEDAÇAOCOZZINISS204W01B;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;2;10704,85;21409,7;1;1;;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;916010;"ARRUELA;ULMA/7614145";ARRUELAULMA7614145;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;2;346,9;693,8;1;1;;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;916328;"INVERSOR FREQUENCIA;380/500V";INVERSOR FREQUENCIA380500VACDANFOSS131B0095;UN;2;MATERIAIS GERAIS USO/CONSUMO;2;PECAS REPOSICAO ELETRICA;12;CONVERSORES / INVERSORES;1;4592,27;4592,27;0;0;;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;916874;"PERFIL;TORFRESMA/3344221";PERFILTORFRESMA3344221;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;1;1024,517329;1024,517329;0;0;;G;2;3
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;917227;"GUIA;MAREL/636924";GUIAMAREL636924;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;2;42984,075;85968,15;0;0;;C5;1;5
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;917322;"VEDACAO;BUSCH/0990000043";VEDACAOBUSCH0990000043;CJ;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;1;459,45;459,45;0;0;0;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;917552;"CILINDRO;FESSMANN/1061044";CILINDROFESSMANN1061044;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;2;6496,095045;12992,19009;0;0;0;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;917561;"VEDACAO;FESSMANN/1570569";VEDACAOFESSMANN1570569;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;10;90,98699778;909,8699778;2;1;0;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;917967;"CABO;MAREL/95525225";CABOMAREL95525225;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;2;292,19;584,38;0;0;;C8;2;6
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;918244;"ROLAMENTO;COZZINI/030011923";ROLAMENTOCOZZINI030011923;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;2;41892,655;83785,31;1;1;0;M;1;3
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;918473;"BUCHA;JUNIOR FRIGOMETAL/0803";BUCHAJUNIOR FRIGOMETAL0803200158072;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;8;332,9707813;2663,76625;6;4;;C7;2;6
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;918724;"SUPORTE;ISHIDA/000105233506";SUPORTEISHIDA000105233506;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;7;252,32;1766,24;0;0;;C;1;2
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;918789;"ROLO;PROVISUR/238806";ROLOPROVISUR238806;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;5;343,5254392;1717,627196;1;1;0;D;3;2
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;918866;"CHAVE FIM CURSO;1NA 1NF;500V";CHAVE FIM CURSO1NA 1NF500VCABERNSTEIN6081167008;UN;2;MATERIAIS GERAIS USO/CONSUMO;2;PECAS REPOSICAO ELETRICA;7;CHAVES;1;1749,94;1749,94;0;0;;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;919185;"INVERSOR DE FREQUENCIA;240V;";INVERSOR DE FREQUENCIA240V037KWYASKAWACIMRJCBA0002BAA;UN;2;MATERIAIS GERAIS USO/CONSUMO;2;PECAS REPOSICAO ELETRICA;12;CONVERSORES / INVERSORES;1;1112,7;1112,7;0;0;;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;919439;"HASTE;ISHIDA/000030542702";HASTEISHIDA000030542702;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;2;611,775;1223,55;0;0;;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;920118;PARAFUSO ESPECIFICO 00013810;PARAFUSO ESPECIFICO 000138102 STORK MAREL FOOD;UN;2;MATERIAIS GERAIS USO/CONSUMO;19;PECAS REPOSICAO - IMPORTADOS;1;MECANICA                      ;12;0,6134375;7,36125004;0;0;;GR;1;4
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;920287;"ROTOR;NETZSCH/NMP5077529";ROTORNETZSCHNMP5077529;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;1;14174,59;14174,59;1;1;0;A;1;4
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;921229;"MODULO P/ESTEIRA;LISA;S/TALI";MODULO PESTEIRALISASTALISC152MMINTRALOXM1D844GXJXLV;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;20;26,3935;527,87;0;0;;G;3;3
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;921582;"SUPRESSOR P/CONTATOR;WEG/AZR";SUPRESSOR PCONTATORWEGAZRCBD63 12242513;UN;2;MATERIAIS GERAIS USO/CONSUMO;2;PECAS REPOSICAO ELETRICA;6;CONTATORES;1;36,75;36,75;0;0;;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;922037;"PUNHO;PACMAC/92110011Z1";PUNHOPACMAC92110011Z1;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;2;1040,147443;2080,294885;0;0;;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;922258;"EIXO;SEMIL/206700900764";EIXOSEMIL206700900764;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;1;1931,395;1931,395;1;1;;C6;2;6
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;922305;"DISCO;FESSMANN/1570234";DISCOFESSMANN1570234;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;8;0,53749999;4,29999992;2;1;0;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;922314;"CHAPA;TORFRESMA/3450780";CHAPATORFRESMA3450780;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;1;74,98333723;74,98333723;0;0;;F;1;4
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;922381;"MANGA;SANGATI/CB5723";MANGASANGATICB5723;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;2;628,875;1257,75;0;0;0;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;922409;"CILINDRO PNEUMATICO;25MM;CUR";CILINDRO PNEUMATICO25MMCURSO 125MMSMCCD85KN25125B;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;29;CILINDROS;4;466,2725;1865,09;0;0;;G;2;3
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;922467;"DISPLAY;TOLEDO/3613019";DISPLAYTOLEDO3613019;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;1;1177,94;1177,94;0;0;;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;922688;"GUIA;MULTIVAC/105719808";GUIAMULTIVAC105719808;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;4;188,475;753,9;2;1;0;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;922740;"VALVULA;FESSMANN/1037077";VALVULAFESSMANN1037077;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;7;6436,785714;45057,5;1;1;;AP;999;999
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;922810;"MOTOREDUTOR;0,37KW;220/440V;";MOTOREDUTOR037KW220440V173031RPMSEWRF37DRN71M4ALDH;UN;2;MATERIAIS GERAIS USO/CONSUMO;2;PECAS REPOSICAO ELETRICA;4;MOTORES E REDUTORES;1;6128,87;6128,87;1;1;0;M;1;3
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;923149;"MODULO ELETRONICO;3 ENTRADAS";MODULO ELETRONICO3 ENTRADASBECKHOFFEL3443;UN;2;MATERIAIS GERAIS USO/CONSUMO;2;PECAS REPOSICAO ELETRICA;18;ELETRONICO;1;2844,79;2844,79;1;1;;C8;1;2
30;704;ROLANDIA - AB. AVES;PROPRIO;299;ITENS CRITICOS;923837;"PLACA;MAREL/4263815";PLACAMAREL4263815;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;1;6424,14;6424,14;0;0;;C8;5;5
