cod_filial;nome_filial;LC_ESTOQUE;NOME_ESTOQUE;cod_item;nome_item;prateleira;divisao;reparticao;EST_MAX;EST_MIN;lead_time;cod_fornecedor;equipamento;especificacao;locais_aplicacao
516;ROLANDIA - FFO;3;MANUTENÇÃO;368132;LIXA DISCO TIPO FERRO GRANA ;B5;3;2;1;1;45 DIAS;;;LIXA DISCO TIPO FERRO GRANA 120 ABRASIVO OXIDO ALUMINIO FURO VISAO 6 FUROS FIX VELC DIAMETRO EXTERNO 6 POL DIAMETRO FURO 10 MM;
516;ROLANDIA - FFO;3;MANUTENÇÃO;368185;CRONOMETRO DIGITAL TIPO COM;B2;3;2;3;1;45 DIAS;;;CRONOMETRO DIGITAL TIPO COM CORDAO MEMORIA 8 REGISTROS DISPLAY LED DIGITOS 6 DIGITOS RESOLUCAO 1100 SEGUNDOS CONTAGEM COM CONTAGEM REGRESSIVA;
516;ROLANDIA - FFO;3;MANUTENÇÃO;368528;VALVULA DIREC 5 VIAS 2POS AL;B1;3;1;2;1;45 DIAS;;;VALVULA DIREC 5 VIAS 2POS ALUMINIO BORRACHA NITRILICA ACIONAMENTO PNEUMATICO RETORNO MOLA MECANICA STRAVA FAIXA PRESSAO 0A7BAR CONDICAO INICIAL NORMALMENTE ABERTO DIAMETRO CONEXAO A 14 POL BSP NORMA VALV PNEUM UNIV;
516;ROLANDIA - FFO;3;MANUTENÇÃO;372563;CONECTOR RETO MATERIAL POLIP;B1;2;5;4;2;45 DIAS;;;CONECTOR RETO MATERIAL POLIPROPILENO TRATAM SUPERF STRAT LIGACAO ENGATE RAPIDO 12MM MAT POR SPORCA MAT ANEL PENETR S ANEL PENET JUN VEDA SJUNTA VED 12MM;
516;ROLANDIA - FFO;3;MANUTENÇÃO;372993;ESTOPA ALG RETALHOS COLOR EM;B5;2;2;4;2;45 DIAS;;;ESTOPA ALG RETALHOS COLOR EMB 25KG;
516;ROLANDIA - FFO;3;MANUTENÇÃO;373051;TUBO SIFAO LATAO PRESSAO MAX;B2;3;1;4;2;45 DIAS;;;TUBO SIFAO LATAO PRESSAO MAXIMA 200 BAR CONEXAO MACHOFEMEA 12POL BSP 12 POL BSP;
516;ROLANDIA - FFO;3;MANUTENÇÃO;374087;TUBO POLIURETANO AZUL FORMAC;B3;1;2;40;20;45 DIAS;;;TUBO POLIURETANO AZUL FORMACAO SIMPLES 095A10BAR DIAM IN 57 MM DIAM EX 10 MM;
516;ROLANDIA - FFO;3;MANUTENÇÃO;374613;SELO MECANICO MATERIAL FACE;B2;2;1;1;1;45 DIAS;;;SELO MECANICO MATERIAL FACE CARVAO X CERAMICA VEDACAO FLUORELASTOMERO TEMPERATURA OPERACAO 0180 C DIAMETRO EIXO 1 POL 21VITON NSEAL;
516;ROLANDIA - FFO;3;MANUTENÇÃO;377023;TUBO POLIURETANO AZUL FORMAC;B3;2;2;10;5;45 DIAS;;;TUBO POLIURETANO AZUL FORMACAO SIMPLES 110BAR DIAM IN 4 MM DIAM EX 6 MM;
516;ROLANDIA - FFO;3;MANUTENÇÃO;378813;LIXA DISCO FLAP CONICO GRANA;B5;3;2;10;5;45 DIAS;;;LIXA DISCO FLAP CONICO GRANA 80 ABRASIVO OXIDO ALUMINIO ZIRCONADO DIAMETRO EXTERNO 7 POL 78POL;
516;ROLANDIA - FFO;3;MANUTENÇÃO;378869;LIXA DISCO FLAP RETO GRANA 6;B5;3;2;30;15;45 DIAS;;;LIXA DISCO FLAP RETO GRANA 60 ABRASIVO OXIDO ALUMINIO DIAMETRO EXTERNO 412 POL 78POL;
516;ROLANDIA - FFO;3;MANUTENÇÃO;379775;VALVULA ESFERA 2 VIAS MONOBL;B5;3;1;6;3;45 DIAS;;;VALVULA ESFERA 2 VIAS MONOBLOCO LATAO NIQUELADO LATAO NIQUELADO CROMADO BORRACHA NITRILICA 12 POL BSP NBR NM ISO 71 PLENA 600LBFPOL2 ALAVANCA;
516;ROLANDIA - FFO;3;MANUTENÇÃO;380232;LIMPADOR LIMPA CONTATO ELETR;5;12;6;20;10;45 DIAS;;;LIMPADOR LIMPA CONTATO ELETRICO WURTH EMBALAGEM 300ML;
516;ROLANDIA - FFO;3;MANUTENÇÃO;381822;BICO P/ MACARICO APLICACAO B;C1;2;4;1;1;45 DIAS;;;BICO P MACARICO APLICACAO BICO CORTE NUMERO BICO 12 SERIE BICO 1502;
516;ROLANDIA - FFO;3;MANUTENÇÃO;381978;DISCO DESBASTE OXIDO ALUMINI;B5;3;2;10;5;45 DIAS;;;DISCO DESBASTE OXIDO ALUMINIO ZIRCONADO ACO CARBONO REFORCO 3 TELAS DIAM EX 7 POL ESP 14 POL DIAMETRO FURO 78 POL;
516;ROLANDIA - FFO;3;MANUTENÇÃO;387508;VALVULA ESFERA 1 VIA MONOBLO;B5;3;1;2;1;45 DIAS;;;VALVULA ESFERA 1 VIA MONOBLOCO ACO INOX AISI316 STRATAMENTO SUPERFICIAL ACO INOX AISI 304 NAO APLICAVEL POLITETRAFLUORETILENO 112 POL BSP NBR NM ISO 71 PLENA 50BAR ALAVANCA;
516;ROLANDIA - FFO;3;MANUTENÇÃO;389780;CONECTOR COMPRESSAO TUBO/TUB;B1;2;5;4;2;45 DIAS;;;CONECTOR COMPRESSAO TUBOTUBO TIPO CONECTOR UNIAO REDUCAO RETA MATERIAL POLIPROPILENO STRAT LIGACAO ENGATE RAPIDO SEM JUNTA VEDACAO DIAMETRO TUBO 86MM;
516;ROLANDIA - FFO;3;MANUTENÇÃO;391392;DISCO CORTE AISI 440 2 TELAS;B5;3;2;100;50;45 DIAS;;;DISCO CORTE AISI 440 2 TELAS 412 POL 2 MM 78 POL 013370 RPM;
516;ROLANDIA - FFO;3;MANUTENÇÃO;392523;ABRACADEIRA METALICA BI PART;B2;3;2;20;10;45 DIAS;;;ABRACADEIRA METALICA BI PARTIDA TIPO UNIVERSAL MATERIAL CORPO ACO CARBONO SAE1045 ACABAMENTO SEM ACABAMENTO MATERIAL PARAFUSO ACO CARBONO SAE 1020 ACABAMENTO SEM ACABAMENTO NUMERO PARAFUSO 2 PARAFUSOS DIAMETRO 12 POL;
516;ROLANDIA - FFO;3;MANUTENÇÃO;395825;COTOVELO FEMEA ANG 90° AC A1;B1;4;1;2;1;45 DIAS;;;COTOVELO FEMEA ANG 90 AC A105 GF CCOSTURA ROSCA BSP 34 POL CLASSE PRESSAOESPESSURA 150LBFPOL2 NORMA DIMENSIONAL ABNT NBR 6943ISO 49EN 10242;
516;ROLANDIA - FFO;3;MANUTENÇÃO;396431;BICO P/ MACARICO APLICACAO B;C1;2;4;5;1;45 DIAS;;;BICO P MACARICO APLICACAO BICO CORTE NUMERO BICO 6 SERIE BICO 1502;
516;ROLANDIA - FFO;3;MANUTENÇÃO;396481;BICO P/ MACARICO APLICACAO B;C1;2;4;2;1;45 DIAS;;;BICO P MACARICO APLICACAO BICO CORTE NUMERO BICO 8 SERIE BICO 1502;
516;ROLANDIA - FFO;3;MANUTENÇÃO;397591;CONECTOR RETO FEMEA MATERIAL;B1;2;5;10;5;45 DIAS;;;CONECTOR RETO FEMEA MATERIAL PLASTICO TRATAM SUPERF STRAT LIGACAO ROSCA BSP ISO 71 14POL MAT POR SPORCA MAT ANEL PENETR S ANEL PENET JUN VEDA ANEL O NBR 6MM;
516;ROLANDIA - FFO;3;MANUTENÇÃO;399748;ESTILETE MATERIAL LAMINA ACO;B5;1;1;20;10;45 DIAS;MAREL;;ESTILETE MATERIAL LAMINA ACO CARBONO ESPESSURA 06 UNIDADE MEDIDA MM LARGURA 19 UNIDADE MEDIDA MM MATERIAL CORPO ABS COR CORPO AMARELO TRAVA CTRAVA;
516;ROLANDIA - FFO;3;MANUTENÇÃO;406047;VALVULA ESFERA 2 VIAS TRIPAR;B5;3;1;2;1;45 DIAS;;;VALVULA ESFERA 2 VIAS TRIPARTIDA ACO INOX AISI304 STRATAMENTO SUPERFICIAL ACO INOX AISI 304 NAO APLICAVEL POLITETRAFLUORETILENO 2 POL ENCAIXE SOLDASW ASMEANSI B1611 PLENA 300LBFPOL2 ALAVANCA;
516;ROLANDIA - FFO;3;MANUTENÇÃO;407755;TOMADA ACOPLAMENTO EXTENSAO;B1;5;1;2;1;45 DIAS;;;TOMADA ACOPLAMENTO EXTENSAO 16A 3P IP67 240V AM REF 3054W STECK;
516;ROLANDIA - FFO;3;MANUTENÇÃO;417278;MANCAL S/ROLAMENTO MATERIAL;B5;2;1;1;1;45 DIAS;;;MANCAL SROLAMENTO MATERIAL FERRO FUNDIDO TIPO CARCACA TENSOR TAMPA STAMPA FIXACAO NAO APLICAVEL DIAMETRO EIXO 45 UNIDADE MEDIDA MM REFERENCIA UCT209;
516;ROLANDIA - FFO;3;MANUTENÇÃO;417756;TUBO FLEXIVEL MONTADO MAT TU;;;;;;45 DIAS;;;TUBO FLEXIVEL MONTADO MAT TUBO AI SANFONADA 1 TRANCADO MALHA INOX SREVESTIMENTO PAS NOR 10KGFCM2 DIAM IN 78 POL TEMP TRAB 50200ÂC EXTREM 1 MAC FIX BSP 3 POL EXTREM 2 MAC FIX BSP 3 POL 600 MM PD FAB;
516;ROLANDIA - FFO;3;MANUTENÇÃO;420686;CONECTOR PNEUMATICO ENGAT RA;B1;2;5;0;0;45 DIAS;;;CONECTOR PNEUMATICO ENGAT RAP TIPO CONEC RET MAT LAT VEDA CVEDACAO MAT VEDA NBR CL PRES 09916BAR DIAM TUB 600 MM COMP 3300 MM;
516;ROLANDIA - FFO;3;MANUTENÇÃO;421308;CONECTOR TEE MATERIAL TERMOP;B1;2;5;40;10;45 DIAS;;;CONECTOR TEE MATERIAL TERMOPLASTICO STRATAMENTO SUPERFICIAL ENGATE RAPIDO DIAMETRO LIGACAO 8MM MATERIAL PORCA SPORCA MATERIAL ANEL PENETRACAO SANEL PENETRACAO ANEL O COMPOSTO BORRACHA NITRILICA DIAMETRO TUBO 8MM;
516;ROLANDIA - FFO;3;MANUTENÇÃO;430812;VALVULA DIRECIONAL MAT CORPO;B1;3;1;1;1;45 DIAS;;;VALVULA DIRECIONAL MAT CORPO AL ACIONAM SOLEN 5VIAS 3 POSI ESTA INICIAL NF RETOR MOLA MEC 24V CORRENTE CONTINUA 60HZ 45W 158BAR 1200LMIN 1060C IP65 CVEDACAO NBR DIAM ROS 14POL BSPG DIAM ORIF 14POL;
516;ROLANDIA - FFO;3;MANUTENÇÃO;432649;CAIXA PASSAGEM SOBREPOR RETA;B1;2;1;3;2;45 DIAS;;;CAIXA PASSAGEM SOBREPOR RETANGULAR POLIAMIDA 66 SREVESTIMENTO CINZA APARAFUSADA TIPO TAMPA NOR COR TAM CIN ENTR LAT CEGA ENTR FUNDO SEMB IP54 PLACA MONTAGEM SPLACA COMPRIMENTO 19600 MM LARGURA 14200 MM ALTURA 8400 MMS306 MECA;
516;ROLANDIA - FFO;3;MANUTENÇÃO;436321;DISCO DESBASTE OXIDO ALUMINI;B5;3;2;20;10;45 DIAS;;;DISCO DESBASTE OXIDO ALUMINIO ZIRCONADO ACO CARBONO REFORCO 3 TELAS DIAM EX 412 POL ESP 316 POL DIAMETRO FURO 78 POL;
516;ROLANDIA - FFO;3;MANUTENÇÃO;436410;CORREIA TRANSM V N SECAO UNI;C4;1;2;60;30;45 DIAS;;;CORREIA TRANSM V N SECAO UNIT C 138;
516;ROLANDIA - FFO;3;MANUTENÇÃO;441358;CORREIA V PERFIL 5VX TRANSMI;;;;;;45 DIAS;;;CORREIA V PERFIL 5VX TRANSMISSAO COMPOSTO BORRACHA MATERIAL CORDEIS FIBRA SINTETICA CIRCUNFERENCIA EXTERNA 118000 MM;
516;ROLANDIA - FFO;3;MANUTENÇÃO;444704;FITA ISOLANTE TIPO ALTA MATE;B2;2;2;40;20;45 DIAS;;;FITA ISOLANTE TIPO ALTA MATERIAL POLICLORETO VINILA ANTICHAMA COR PRETO LARGURA 1900 MM ESPESSURA 015 MM CAPACIDADE ISOLAMENTO 600 V FORNECIMENTO EMBALAGEM 20M389519 20 WURTH;
516;ROLANDIA - FFO;3;MANUTENÇÃO;447739;FUSIVEL NH CORRENTE 63A TENS;B1;2;1;1;1;45 DIAS;;;FUSIVEL NH CORRENTE 63A TENSAO 500V CATEGORIA EMPREGO GG CAPACIDADE INTERRUPCAO 120KA ACAO RETARDADO MATERIAL LAMINA COBRE MATERIAL ELO PRATA MATERIAL CORPO PORCELANA TAM 000 INDICADOR CINDICADOR TOPO NORMA IEC 269213NA3 822 SIEMENS;
516;ROLANDIA - FFO;3;MANUTENÇÃO;448746;SILICONE PASTOSO INCOLOR ODO;C1;2;4;10;5;45 DIAS;;;SILICONE PASTOSO INCOLOR ODOR CARACTERISTICO NORMA ABNT NBR 14725 DENSIDADE 097 40100C FORNECIMENTO TUBO 280G0892300151 WURTH;
516;ROLANDIA - FFO;3;MANUTENÇÃO;449928;DISJUNTOR MOTOR DISPARADOR T;B1;1;2;0;0;45 DIAS;;;DISJUNTOR MOTOR DISPARADOR TERMOMAGNETICO TRIPOLAR TENSAO 690V CA CORR MAGN 1040A CORR AJUS 5680A CAPACID INTERRU 100KA BOT LARG 6120MM ALT 12000MM PROF 11300MMGV3ME80 SCHNEIDER;
516;ROLANDIA - FFO;3;MANUTENÇÃO;458473;ESTATOR NM015-01L SBE/1020 N;B5;2;1;1;1;45 DIAS;;;ESTATOR NM01501L SBE1020 NDB4955088;
516;ROLANDIA - FFO;3;MANUTENÇÃO;465032;TERMOMETRO BIMETALICO MAT AC;B5;2;1;1;1;45 DIAS;;;TERMOMETRO BIMETALICO MAT AC DIAMETRO 15000MM MATERIAL VISOR ACRIL LIGACAO HORIZONTAL TEMP TRAB 0150C PRECI 15 CONEXAO ROSCA BSP DIAM CONEX 12POL COMP HAST 10000MM DIAMETRO HASTE 14POL;
516;ROLANDIA - FFO;3;MANUTENÇÃO;469001;GRAXA LIQUIDO PASTOSO CREM O;B2;2;2;10;5;45 DIAS;;;GRAXA LIQUIDO PASTOSO CREM ODOR CARACT BASE SINTETICA PENETR 160 PONTO GOTA 280C PONT FULG 220C TEMP TRAB 50220C SOLUBILID INSOLUVEL AG FORNEC POTE 1KGROCOL SAPPHIRE HITEMP 2 ITW CHEMICAL;
516;ROLANDIA - FFO;3;MANUTENÇÃO;472967;EMENDA MANGUEIRA METALICO CO;B2;3;2;4;2;45 DIAS;;;EMENDA MANGUEIRA METALICO CORPO CILINDRICO MATERIAL FERRO FUNDIDO TRATAMENTO SUPERFICIAL FF SIMPLES DIAMETRO INTERNO MANGUEIRA 12POL;
516;ROLANDIA - FFO;3;MANUTENÇÃO;476285;FUSIVEL RETARDADO 250A 500V;B1;2;1;0;0;45 DIAS;;;FUSIVEL RETARDADO 250A 500V NH1 3NA3 144 SIEMENS;
516;ROLANDIA - FFO;3;MANUTENÇÃO;476831;SIRENE ELETRONICA TIPO INDUS;B2;2;1;1;1;45 DIAS;;;SIRENE ELETRONICA TIPO INDUSTRIAL PRESSAO ACUSTICA 110DB SOM PROGRAMAVEL SINDICACAO VISUAL TENSAO 220V LARGURA 19000MM ALTURA 17800MM PROFUNDIDADE 11100MMDP1500 BEATEK;
516;ROLANDIA - FFO;3;MANUTENÇÃO;480451;CORREIA V PERFIL C 105 V POL;C1;4;1;30;15;45 DIAS;;;CORREIA V PERFIL C 105 V POLICLOROPRENO MATERIAL CORDEIS COMPOSTO BORRACHA ISO 4184 LARGURA 2200MM ALTURA 1400MM CIRCUNFERENCIA EXTERNA 26670MM;
516;ROLANDIA - FFO;3;MANUTENÇÃO;494785;BOBINA SOLENOIDE TENSAO 24V ;B1;3;1;1;1;45 DIAS;;;BOBINA SOLENOIDE TENSAO 24V CC CORRENTE 02A POTENCIA 48W GRAU PROTECAO IP65 APLICACAO VALVULA DIRECIONALDC24VL HIDROMATIC;
516;ROLANDIA - FFO;3;MANUTENÇÃO;505088;CORREIA V PERFIL C LISA COMP;C1;3;5;30;6;45 DIAS;;;CORREIA V PERFIL C LISA COMPOSTO BORRACHA MATERIAL CORDEIS COMPOSTO BORRACHA LARGURA 78POL ALTURA 1732POL CIRCUNFERENCIA EXTERNA 196POL;
516;ROLANDIA - FFO;3;MANUTENÇÃO;507167;ADESIVO BASE POLIURETANO EST;1;4;2;20;10;45 DIAS;;;ADESIVO BASE POLIURETANO ESTADO FISICO LIQUIDO COR CINZA CLARO DENSIDADE 135GCM3 FORNECIMENTO CARTUCHO 310ML87889592 SIKAFLEX;
516;ROLANDIA - FFO;3;MANUTENÇÃO;507447;TELA MATERIAL ACO MALHA 3/8 ;;;;;;45 DIAS;;;TELA MATERIAL ACO MALHA 38 APLICACAO MOINHO MARTELO100519 DUPPS;
516;ROLANDIA - FFO;3;MANUTENÇÃO;508447;DISCO MATERIAL VIDRO TEMPERA;B1;4;1;1;1;45 DIAS;;;DISCO MATERIAL VIDRO TEMPERADO DIAMETRO INTERNO 6000MM DIAMETRO EXTERNO 8000MM LARGURA 1000MMNVIDV0010 BERMO CCF;
516;ROLANDIA - FFO;3;MANUTENÇÃO;511773;OLEO LUBRIFICANTE INDUSTRIAL;1;20;1;10;5;45 DIAS;;;OLEO LUBRIFICANTE INDUSTRIAL GRAU VISCOSIDADE ISO VG 68 EMBALAGEM 20L REFERENCIA PARALIQ P68 KLUBER;
516;ROLANDIA - FFO;3;MANUTENÇÃO;514613;MANOMETRO ANALOGICO 0-10KGF/;B5;2;1;2;1;45 DIAS;;;MANOMETRO ANALOGICO 010KGFCM2 0A200C POSICAO VERTICAL MATERIAL CARCACA ACO CARBONO MATERIAL VISOR VIDRO CONEXAO ROSCADA ROSCA BSP 600POL BITOLA 12POL CGLICERINA;
516;ROLANDIA - FFO;3;MANUTENÇÃO;516279;TUBO POLIURETANO AZUL FORMAC;B3;1;2;40;20;45 DIAS;;;TUBO POLIURETANO AZUL FORMACAO SIMPLES 110BAR DIAM IN 8 MM DIAM EX 12 MM;
516;ROLANDIA - FFO;3;MANUTENÇÃO;527388;GRAXA SOLIDO PASTOSO MARR OD;;;;;;45 DIAS;;;GRAXA SOLIDO PASTOSO MARR ODOR CARACT BASE OLEO MINERAL DENS 090GCM3 SOLUBILID INSOLUVEL AG FORNEC BALDE 25KGPETAMO GHY 133 N KLUBER;
516;ROLANDIA - FFO;3;MANUTENÇÃO;529990;OLEO LUBRIFICANTE INDUSTRIAL;1;20;2;10;5;45 DIAS;;;OLEO LUBRIFICANTE INDUSTRIAL GRAU VISCOSIDADE ISO 320 EMBALAGEM 20L REFERENCIA KLUBEROIL 4 UH1 320N KLUBER;
516;ROLANDIA - FFO;3;MANUTENÇÃO;546630;CONECTOR COMPRESSAO TUBO/TUB;B1;1;5;6;3;45 DIAS;;;CONECTOR COMPRESSAO TUBOTUBO TIPO CONECTOR UNIAO REDUCAO RETA MATERIAL POLIACETAL STRAT LIGACAO ENGATE RAPIDO ANEL O BORRACHA NITRILICA DIAMETRO TUBO 108MM;
516;ROLANDIA - FFO;3;MANUTENÇÃO;557222;CORREIA V PERFIL 5VX TRANSMI;B5;1;4;1;1;45 DIAS;;;CORREIA V PERFIL 5VX TRANSMISSAO COMPOSTO BORRACHA LARGURA 1590MM CIRCUNFERENCIA EXTERNA 317500MM5VX1250;
516;ROLANDIA - FFO;3;MANUTENÇÃO;558044;CONEXAO HIDRAULICA PNEUMATIC;B1;1;5;10;5;45 DIAS;;;CONEXAO HIDRAULICA PNEUMATICA TIPO CONECTOR PONTEIRA FEMEA MATERIAL INOX AISI 304 TRATAMENTO SUPERFICIAL STRATAMENTO SUPERFICIAL ROSCA BSP DIAMETRO ROSCA 14 UNIDADE MEDIDA POL;
516;ROLANDIA - FFO;3;MANUTENÇÃO;561332;LACRE SEGURANCA MATERIAL TER;;;;;;45 DIAS;;;LACRE SEGURANCA MATERIAL TERMOPLASTICO COR AZUL DIAMETRO 1000MM COMPRIMENTO 2000MM PERSONALIZACAO FRENTE SC VERSO 61000160;
516;ROLANDIA - FFO;3;MANUTENÇÃO;564486;DISCO CORTE AISI 440 2 TELAS;B5;3;2;100;50;45 DIAS;;;DISCO CORTE AISI 440 2 TELAS 7 POL 116 POL 78 POL 08600 RPM;
516;ROLANDIA - FFO;3;MANUTENÇÃO;575202;ESGUICHO P/MANGUEIRA TIPO LE;B2;3;2;8;4;45 DIAS;;;ESGUICHO PMANGUEIRA TIPO LEQUE MATERIAL TERMOPLASTICO COR AZUL DIAMETRO MANGUEIRA 14POLBH6284 DIMENSIONAL;
516;ROLANDIA - FFO;3;MANUTENÇÃO;605107;PLUGS STECK 2P + T 220 VOLTS;B1;5;1;4;2;45 DIAS;;;PLUGS STECK 2P  T 220 VOLTS 16 AMPERES REFERENCIA S3076W;
516;ROLANDIA - FFO;3;MANUTENÇÃO;641863;"CAIXA P/ROLAM;MONOBLOCO;FLG";C1;2;4;5;1;45 DIAS;;;CAIXA PROLAMMONOBLOCOFLG QUADFOFOEIXO 2POL55MM;
516;ROLANDIA - FFO;3;MANUTENÇÃO;644862;MANGUEIRA DE BORRACHA LAVAGE;B3;3;2;100;50;45 DIAS;;;MANGUEIRA DE BORRACHA LAVAGEM AUTO 12 POL 2 LONAS COR AZUL;
516;ROLANDIA - FFO;3;MANUTENÇÃO;648850;ARRUELA LISA INOX 8MM;;;;;;45 DIAS;;;ARRUELA LISA INOX 8MM;
516;ROLANDIA - FFO;3;MANUTENÇÃO;672386;CONEXAO PNEUMATICA RAPIDA RE;B1;2;5;50;5;45 DIAS;;;CONEXAO PNEUMATICA RAPIDA RETA 8X14 BSP;
516;ROLANDIA - FFO;3;MANUTENÇÃO;697060;ABRACADEIRA DE NYLON 100MM;B1;2;2;120;60;45 DIAS;;;ABRACADEIRA DE NYLON 100MM;
516;ROLANDIA - FFO;3;MANUTENÇÃO;709093;ESPIGAO EXTREMIDADE MACHO MA;B2;3;2;4;2;45 DIAS;;;ESPIGAO EXTREMIDADE MACHO MATERIAL ACO INOX AISI 304 DIAMETRO NOMINAL MANGUEIRA 12POL DIAMETRO ROSCA 12 POL ROSCA NPT COMPRIMENTO 45 MM;
516;ROLANDIA - FFO;3;MANUTENÇÃO;725030;PORTA ELETRODO SOLDA CORRENT;C1;2;4;2;1;45 DIAS;;;PORTA ELETRODO SOLDA CORRENTE 500A COR PRETO SECCAO CABO 95MM2 COMPRIMENTO 180 UNIDADE MEDIDA MM MATERIAL CABO FENOLITE;
516;ROLANDIA - FFO;3;MANUTENÇÃO;746916;MANCAL S/ROLAMENTO MATERIAL;C1;2;4;5;1;45 DIAS;;;MANCAL SROLAMENTO MATERIAL FERRO FUNDIDO TIPO CARCACA FLANGE TAMPA STAMPA FIXACAO 4 PARAFUSOS DIAMETRO EIXO 40 UNIDADE MEDIDA MM REFERENCIA F208;
516;ROLANDIA - FFO;3;MANUTENÇÃO;770248;"FITA VEDACAO TEFLON;VEDA ROS";B2;1;2;10;5;45 DIAS;;;FITA VEDACAO TEFLONVEDA ROSCALARG 18MMROLO 50M;
516;ROLANDIA - FFO;3;MANUTENÇÃO;779148;MANCAL QUATRO FUROS F - 213;3;6;3;0;0;45 DIAS;;;MANCAL QUATRO FUROS F  213;
516;ROLANDIA - FFO;3;MANUTENÇÃO;872856;"ELEMENTO FILTRANTE;PERMUTION";;;;;;45 DIAS;;;ELEMENTO FILTRANTEPERMUTIONSAPF0008;
516;ROLANDIA - FFO;3;MANUTENÇÃO;904619;TERMORESISTENCIA TIPO PT100;B1;2;2;10;2;45 DIAS;;;TERMORESISTENCIA TIPO PT100 NUMERO FIOS 3 MATERIAL BULBO METALICO CLASSE A CABECOTE PR ACO INOX AISI 304 RETA 6 MM 200 MM CONEX ELET PREN CAB CONEX PROCES 12 POL BSP;
516;ROLANDIA - FFO;3;MANUTENÇÃO;937959;CORREIA SINCRONIZADA PHG B13;B5;1;4;20;10;45 DIAS;;;CORREIA SINCRONIZADA PHG B132 SKF;
516;ROLANDIA - FFO;4;UNIFORMES E EPI'S;144282;"OCULOS SEGURANCA;POLICARB;ES";A1;1;1;6;3;45 DIAS;;;OCULOS SEGURANCAPOLICARBESPATCINZAPROT LATTAM UNICO;
516;ROLANDIA - FFO;4;UNIFORMES E EPI'S;144312;CASACO MATERIAL RASPA COURO;;;;;;45 DIAS;;;CASACO MATERIAL RASPA COURO COR CINZA PERSONALIZACAO SPERSONALIZACAO FORRO SFORRO BOLSO SBOLSO PUNHO CANHAO FECHAMENTO VELCRO CAPUZ SCAPUZ GOLA SGOLA REFORCO SREFORCO NORMA PADRAO FABRICANTE APLICACAO SOLDA;
516;ROLANDIA - FFO;4;UNIFORMES E EPI'S;244910;PROTE AURIC INSERCAO TIPO PL;A1;2;1;1;1;45 DIAS;;;PROTE AURIC INSERCAO TIPO PLUG MATERIAL SILICONE COR LARANJA TAMANHO UNICO CONSTRUCAO PRE MOLDADO ATENUACAO 15DB CORDAO CCORDAO MATERIAL CORDAO POLIESTER COR LARANJA HASTE SHASTE NAO APLICAVEL NAO APLICAVEL ANSI S126;
516;ROLANDIA - FFO;4;UNIFORMES E EPI'S;309287;TALABARTE TIPO TRAPEZIO MATE;A1;2;1;1;1;45 DIAS;;;TALABARTE TIPO TRAPEZIO MATERIAL CADARCO SINTETICO REVESTIMENTO SREVESTIMENTO ABSORVEDOR SABSORVEDOR REGULAG CREG QUANTIDADE MOSQUETAO 3 TRAVAMENTO DUPLO ABERT GANCHO 1 C19MM2 C60MM 12 M ANSI Z3591;
516;ROLANDIA - FFO;4;UNIFORMES E EPI'S;324415;TOUCA DIVERSAS CORES;5;12;16;40;20;45 DIAS;;;TOUCA DIVERSAS CORES;
516;ROLANDIA - FFO;4;UNIFORMES E EPI'S;343293;LUVA MATERIAL COURO VAQUETA ;A1;3;2;250;125;45 DIAS;;;LUVA MATERIAL COURO VAQUETA COR CINZA REVESTIMENTO INTERNO SREVESTIMENTO TAMANHO UNICO COMPRIMENTO PUNHO 7 CM FORMATO NORMALPAR REVESTIMENTO EXTERNO COURO PALMA LISA LISO NBR 13712;
516;ROLANDIA - FFO;4;UNIFORMES E EPI'S;356158;LUVA MATERIAL COURO RASPA CO;A1;2;2;2;1;45 DIAS;;;LUVA MATERIAL COURO RASPA COR NATURAL REVESTIMENTO INTERNO SREVESTIMENTO TAMANHO UNICO COMPRIMENTO PUNHO 20 CM FORMATO NORMALPAR REVESTIMENTO EXTERNO S REVESTIMENTO PALMA ASPERA SIMPLES NBR 13712;
516;ROLANDIA - FFO;4;UNIFORMES E EPI'S;360733;PROTETOR AURICULAR CONCHA TI;A1;2;2;10;5;45 DIAS;;;PROTETOR AURICULAR CONCHA TIPO CONVENCIONAL ATENUACAO 17DB MATERIAL CONCHA PLASTICO REVESTIMENTO CONCHA ESPUMA MATERIAL HASTE PLASTICO TIPO HASTE ACOPLAVEL CAPACETE NORMA ANSI S126;
516;ROLANDIA - FFO;4;UNIFORMES E EPI'S;362884;CALCA EPI PROFISSIONAL UNISS;4;4;4;400;200;45 DIAS;;;CALCA EPI PROFISSIONAL UNISSEX POLIETILENO VERMELHO TAMANHO UNICO SFORRO BOLSO SBOLSO LOGOMARCA SLOGOMARCA BARRA CELASTICO VERMELHO FECH CELAS CONF ESP NA;
516;ROLANDIA - FFO;4;UNIFORMES E EPI'S;363820;FILTRO /CARTUCHO PARA RESPIR;A1;3;2;10;5;45 DIAS;;;FILTRO CARTUCHO PARA RESPIRADOR APLICACAO POEIRASNEVOAS MODELO RESPIRADOR SERIE 600075007800 REFERENCIA 5N11 FABRICANTE 3M;
