Chave Filial;Data;Area;Cd Local Estoque;Filial;Item;Nome Diretoria;Nome Grupo;Nome Agrupado;Nome Classe;Nome Cluster;Nome Complexo;Nome Regional;Nome SubGrupo;Nome Utilização;Consumo Meta;Consumo Real;Excesso;Giro Meta;Giro Real;Giro sem Excesso;Saldo Meta;Saldo Real;Saldo sem Excesso;Saldo Qtd;Consumo Qtd
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;344325 - ASSEPTIC 10002 QUIMTEC A GRA;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;60,0;60,0;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;350609 - SOLUCAO TAMPAO PH 10 MERCK;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;0,0;0,0;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;351005 - SUPLEMENTO P/MEIO CULT SUBST;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;1;1;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;353235 - SACO P/AUTOCLAVE MATERIAL PO;N/D;Gerenciaveis;Total Gerenciaveis;AUXILIARES DE LABORATORIO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;2;0;-;94,7;94,7;0;7;7;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;354087 - PONTEIRA PIPETA ESTERELIZAVE;N/D;Gerenciaveis;Total Gerenciaveis;AUXILIARES DE LABORATORIO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;4;0;-;57,3;57,3;0;7;7;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;354503 - PAPEL KRAFT PARDO GRAMATURA;N/D;Gerenciaveis;Total Gerenciaveis;AUXILIARES DE LABORATORIO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;355456 - MEIO CULTURA SUBSTANCIA AGAR;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;187,5;187,5;0;1;1;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;355621 - FITA ZEBRADA P/AUTOCLAVE TIP;N/D;Gerenciaveis;Total Gerenciaveis;AUXILIARES DE LABORATORIO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;359226 - MEIO CULTURA SUBSTANCIA CALD;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;3;3;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;362992 - MEIO CULTURA SUBSTANCIA AGAR;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;2;2;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;363020 - MEMBRANA FILTRANTE ESTER CEL;N/D;Gerenciaveis;Total Gerenciaveis;AUXILIARES DE LABORATORIO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;9;9;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;363026 - MEIO CULTURA SUBSTANCIA AGAR;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;1;1;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;372624 - MEIO CULTURA SUBSTANCIA PLAC;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;1;0;-;90,0;90,0;0;2;2;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;375749 - MEIO CULTURA SUBSTANCIA AGAR;N/D;Gerenciaveis;Total Gerenciaveis;AUXILIARES DE LABORATORIO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;3;3;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;378978 - TUBO ENSAIO MATERIAL VIDRO F;N/D;Gerenciaveis;Total Gerenciaveis;EQUIPAMENTOS E VIDRARIAS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;1;0;-;0,0;0,0;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;379096 - BOLSA P/AMOSTRA ESTERIL LIQU;N/D;Gerenciaveis;Total Gerenciaveis;AUXILIARES DE LABORATORIO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;2;0;-;43,4;43,4;0;3;3;2;2
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;379195 - MEIO CULTURA SUBSTANCIA AGAR;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;381532 - MEIO CULTURA SUBSTANCIA AGAR;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;120,0;120,0;0;1;1;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;383326 - MEIO CULTURA SUBSTANCIA CALD;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;2;2;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;383592 - SORO IDENTIFICACAO BACTERIAN;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;2;0;-;75,7;75,7;0;6;6;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;383750 - SACO P/AUTOCLAVE MATERIAL PO;N/D;Gerenciaveis;Total Gerenciaveis;AUXILIARES DE LABORATORIO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;93,2;93,2;0;1;1;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;384008 - PLACA PETRI POLIESTIRENO INC;N/D;Gerenciaveis;Total Gerenciaveis;EQUIPAMENTOS E VIDRARIAS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;1;0;-;31,1;31,1;0;1;1;2;2
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;384013 - MEIO CULTURA SUBSTANCIA CALD;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;2;0;-;33,3;33,3;0;2;2;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;384061 - PLACA PETRI POLIESTIRENO INC;N/D;Gerenciaveis;Total Gerenciaveis;EQUIPAMENTOS E VIDRARIAS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;4;0;-;33,0;33,0;0;4;4;2;2
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;384417 - MEIO CULTURA SUBSTANCIA CALD;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;120,0;120,0;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;384418 - MEIO CULTURA SUBSTANCIA AGAR;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;120,0;120,0;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;384421 - MEIO CULTURA SUBSTANCIA CALD;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;120,0;120,0;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;384457 - IDENTIFICACAO BACTERIANA ANT;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;1;1;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;387433 - MEIO CULTURA SUBSTANCIA AGAR;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;0,0;0,0;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;387740 - TESTE INDICADOR DE ANAEROBIO;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;90,0;90,0;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;389973 - MEIO CULTURA SUBSTANCIA CALD;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;2;2;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;392562 - SORO IDENTIFICACAO BACTERIAN;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;4;0;-;44,9;44,9;0;6;6;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;394668 - MEIO CULTURA SUBSTANCIA AGAR;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;90,0;90,0;0;1;1;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;394691 - DISCO ESPECIFICO 6493 3M;N/D;Gerenciaveis;Total Gerenciaveis;AUXILIARES DE LABORATORIO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;1;1;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;395991 - MRC SOLUCAO TAMPAO PH 6,86 G;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;397594 - LUGOL PARA TETRATIONATO GRAU;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;10,0;10,0;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;398992 - LAMINA MICROSCOPIA LAPIDADO;N/D;Gerenciaveis;Total Gerenciaveis;AUXILIARES DE LABORATORIO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;50,0;50,0;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;"401873 - SOLUCAO TAMPAO P/PHMETRO;6,8";N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;402463 - SUPLEMENTO P/MEIO CULT SUBST;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;1;1;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;402471 - MEIO CULTURA SUBSTANCIA AGAR;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;1;0;-;26,2;26,2;0;1;1;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;402653 - KIT DETECTOR BACTERIA/VIRUS;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;406702 - PARAFILM M LARGURA 10,2 CM C;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;1;1;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;411232 - SORO IDENTIFICACAO BACTERIAN;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;2;2;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;418600 - MEIO CULTURA SUBSTANCIA CALD;N/D;Gerenciaveis;Total Gerenciaveis;AUXILIARES DE LABORATORIO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;419005 - SUPLEMENTO P/MEIO CULT SUBST;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;2;0;-;22,5;22,5;0;1;1;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;419383 - OLEO LUBRIFICANTE MINERAL ES;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;426176 - MEIO CULTURA SUBSTANCIA CALD;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;2;2;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;426187 - FRASCO P/COLETA AGUA MATERIA;N/D;Gerenciaveis;Total Gerenciaveis;AUXILIARES DE LABORATORIO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;1;0;-;30,0;30,0;0;1;1;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;429793 - AGUA DEIONIZADA ULTRAPURA FO;N/D;Gerenciaveis;Total Gerenciaveis;AUXILIARES DE LABORATORIO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;1;1;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;430020 - FRASCO P/COLETA AGUA MATERIA;N/D;Gerenciaveis;Total Gerenciaveis;AUXILIARES DE LABORATORIO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;1;0;-;0,0;0,0;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;430069 - MICROTUBO EPPENDORF POLIPROP;N/D;Gerenciaveis;Total Gerenciaveis;AUXILIARES DE LABORATORIO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;45,0;45,0;0;1;1;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;431340 - TESTE BACILOS GRAM NEGATIVOS;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;27;0;-;22,4;22,4;0;20;20;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;431388 - TESTE BACILOS GRAM POSITIVOS;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;2;2;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;438530 - MEIO CULTURA SUBSTANCIA CHRO;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;4;4;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;440707 - MATERIAL REFERENCIA CERTIFIC;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;440708 - MATERIAL REFERENCIA CERTIFIC;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;440709 - MATERIAL REFERENCIA CERTIFIC;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;441359 - MATERIAL REFERENCIA CERTIFIC;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;441514 - ALCA CALIBRADA DESCARTAVEL T;N/D;Gerenciaveis;Total Gerenciaveis;AUXILIARES DE LABORATORIO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;1;0;-;52,6;52,6;0;1;1;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;442656 - MEIO CULTURA SUBSTANCIA EXTR;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;"444363 - PLACA PETRIFILM;CX C/500UN;N";N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;19;0;-;48,0;48,0;0;30;30;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;446470 - MEIO CULTURA SUBSTANCIA AGAR;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;3;3;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;448554 - PAPEL GRAU CIRURGICO POLIPRO;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;448557 - PAPEL GRAU CIRURGICO POLIPRO;N/D;Gerenciaveis;Total Gerenciaveis;AUXILIARES DE LABORATORIO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;45,0;45,0;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;453495 - SOLUCAO DESCONTAMINANTE RNA;N/D;Gerenciaveis;Total Gerenciaveis;AUXILIARES DE LABORATORIO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;1;0;-;90,0;90,0;0;2;2;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;454216 - SOLUCAO PADRAO P/CONDUTIVIDA;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;460439 - SUPLEMENTO P/MEIO CULT SUBST;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;4;4;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;468381 - KIT ANALISADOR IQ-CHECK LIST;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;0;0;-;-;-;0;17;17;0;0
30|704;Set 2026;Sem área;19;ROLANDIA - AB. AVES;468382 - KIT ANALISADOR IQ-CHECK SALM;N/D;Gerenciaveis;Total Gerenciaveis;PRODUTOS QUIMICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE LABORATORIO;MATERIAIS DE LABORATORIO ALIMENTOS;0;11;0;-;4,3;4,3;0;2;2;0;0
